symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
AKR1C3	0.05580229762295402	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.45895271174107827	No data	0	0	1	1	1	No data	0	0.879245676182538	-0.298590938073775	0	No data	No data	-0.6981425000000001	0.5	-1
ERCC4	0.11826555349910459	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.30131000000000013	No data	-0.01927484892685971	-0.7998058740346825	0	No data	-1	No data	0.5	-1
TREM2	0.41359800992229223	No data	No data	0.6656842233847251	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2930619431534266	No data	No data	No data	0	1	0	0	0	0	No data	0.8206918107939154	-0.6993547291119451	0	No data	No data	0	0.5	0
CAPS	0.001148952659688546	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.009449699408242175	No data	No data	1	0	0	0	1	No data	No data	0.8214211294019587	No data	0	No data	No data	0	0.5	-1
PTCHD1	0.04533304483164347	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02043897148586807	0.3677373394752696	No data	1	0	0	0	0	0.90428	No data	-0.7797457803709106	-0.3208280130658017	0	No data	No data	0	0.5	0.5
SYT4	0.002298124701676946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01890120315260876	No data	No data	1	0	0	0	0	0.4941200000000002	No data	-0.43540320900187535	-0.17077894484562928	0	No data	No data	0	1	0
NCALD	0.00214075320266369	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.017606882321754967	No data	No data	No data	No data	0	0	0	1	No data	-0.6120025005209419	-0.8646718150993867	0	No data	No data	-0.7668399999999999	0.5	-1
HNRNPA2B1	0.6381816009767213	No data	No data	0.7587221408121402	0.607930797611621	No data	0.607930797611621	0.607930797611621	0.607930797611621	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1840385675097142	No data	No data	No data	0	0	0	0	0	0.9560099999999998	No data	-0.8661179412377579	No data	0	No data	-1	-0.332845	-1	-1
PPIB	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	1	1	0	0.6990749999999999	No data	0.6836841008543446	-0.7228938195963641	0	No data	No data	-0.03935250000000003	-1	-1
RUFY3	0.005913277674955229	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04863446380892969	No data	No data	No data	0	0	0	0	0	0.2661299999999997	No data	-0.5494894769743697	-0.5985350084378224	0	No data	No data	0	0.5	-1
TRIM47	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.4514099999999999	No data	-0.14940612627630756	0	0	No data	No data	0	-1	0
SNAP91	0.002335600424112522	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.019209426741402146	No data	No data	0	0	0	0	0	0.6527000000000001	No data	-0.8952906855594915	-0.848391240736257	0	No data	No data	0	0.5	0
SCN1B	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	1	1	0	0.8165149999999997	No data	0.4144613461137736	-0.8608423306687102	0	-1	No data	0	0.5	-1
AHNAK	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	-0.7449468639299854	-0.08625119081808047	0	No data	No data	0	-1	-1
ILF3	0.03882436373462793	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.31931565144550395	No data	0	0	0	1	0	0.6492199999999997	No data	-0.9804125859554074	-0.6210222201992607	-1	No data	No data	0	-1	-1
RTN3	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	-0.3506980620962701	No data	0	No data	No data	0	0.5	-1
COL6A3	0.07583491021753673	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.6161142096693226	1	0	1	0	0	0	0.18476500000000015	No data	-0.4200875182329652	-0.6401766374042328	0	No data	No data	0	0.5	0
NDUFS2	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.6220300000000002	0	-0.4236299229006043	-0.6344790290512203	0	No data	No data	No data	0.5	-1
TSC1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.3599649999999997	No data	-0.9673890393832049	-0.9391376264125006	0	-1	-1	No data	-1	-1
