symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
BRINP2	0.2202318110119889	0.3622646062302059	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.738185	No data	-0.877057720358408	-0.6464229792484466	0	No data	No data	-0.23690999999999995	0.75	0.5
PMFBP1	0.21784748586984495	0.35834257242058276	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.23900812669306104	0	0	No data	No data	No data	0.5	0
TENM2	0.20774644048021798	0.3417271197583538	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9152850000000001	No data	-0.8969576995207335	-0.20412040524357522	No data	No data	No data	-0.2105274999999999	1	0.5
RCOR2	0.20643068081636587	0.33956279502102954	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8757150000000002	No data	-0.552406751406543	0	0	No data	No data	0	0.5	0
MOCS2	0.20622682455454214	0.33922746694976774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.12233999999999981	No data	0.5284434257136903	-0.8212276705264487	0	No data	No data	0	-1	-1
DPYD	0.20586653793330376	0.33863482281551127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	0	1	0	0.47805000000000036	No data	0.12023338195457378	-0.05905544609812324	0	-1	No data	0	0.5	-1
DRD2	0.4019801656706123	0.3322968477571904	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.565470769776034	No data	No data	No data	No data	No data	No data	0.5706840245400472	No data	No data	1	1	0	1	1	0	0.7855550000000001	1	-0.5752240050010419	-0.9552199751574719	0	-1	No data	0	0.75	0
ADGRL2	0.1972963002617182	0.3245374326104823	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7753549999999997	No data	-0.9711398207959991	-0.8188838483618099	0	No data	No data	-0.11163999999999988	-1	0
ANKS1B	0.19613269523063775	0.32262339069049417	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.6147849999999998	No data	-0.8699729110231298	-0.5512941723678829	0	-1	No data	0	1	0
IMMP2L	0.19475073064865445	0.3197422330923772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.5714300000000001	No data	0.35038549697853716	0	0	No data	No data	0	-1	-1
