symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
TRAM1L1	0.3370699990781539	0.5544545537130237	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5341737862054594	No data	0	No data	No data	-0.3021674999999998	-1	0
SNX8	0.3362968567272687	0.5531827932529144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3978499999999997	No data	-0.41102312981871225	-0.6922298608642116	0	No data	No data	0	-1	-1
ELFN1	0.3359816140871774	0.5526642430473157	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3900950000000002	No data	-0.9388414252969368	-0.3291982955302611	0	No data	No data	0	0.5	0
PKLR	0.33497646717414675	0.551010852699303	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.5905900000000003	No data	0.017295269847884986	-0.8349250201302596	0	No data	No data	-0.13763000000000006	0.5	0.5
WFDC12	0.33238455019645785	0.5467473460833004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.7683892477599501	No data	0	No data	No data	0	1	0
TRPT1	0.33175416634003757	0.5457104125064905	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.11066999999999964	No data	0.10908522608876847	No data	0	No data	No data	No data	0.5	-1
CTTN	0.3292380707725788	0.5415716263529616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.6090899999999998	No data	-0.5876224213377788	-0.7961378326060614	0	No data	No data	0	-1	-1
ATP2B2	0.3286071359309595	0.5405337864473375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9155250000000003	No data	-0.9426963950823088	-0.36211579195961685	0	No data	No data	-0.5454550000000001	0.5	0
PMFBP1	0.3274504315797893	0.5386310956218117	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.23900812669306104	0	0	No data	No data	No data	0.5	0
SYNE1	0.32999185641270284	0.5374685421181651	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10686008751037918	No data	No data	No data	0	0	0	0	0	0.2457650000000001	No data	-0.5959574911439883	-0.91008160507633	0	No data	No data	0	0.5	-1
CADM2	0.32657788083055694	0.5371958158948092	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8391100000000001	No data	-0.6520108355907481	No data	0	-1	No data	0	0.75	0
ASCC3	0.326247839029481	0.536652922193137	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.602635	No data	-0.413002708897687	-0.49429292657157536	0	No data	No data	0	-1	-1
