symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
SCN9A	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.660465	1	-0.24901021046051264	-0.8488954393501088	0	No data	No data	-0.4567399999999999	0.5	0
CA4	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	0	0.2917274432173369	-0.6007611519457762	0	No data	No data	0	0.5	0
GABRE	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	0	0	0	No data	0.14232131694102934	-0.022060910089015118	0	No data	No data	0	0.5	0
GABRD	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6017699999999998	No data	-0.8321525317774536	-0.6917524958398502	0	No data	No data	0	1	0.5
SCN5A	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7196049999999999	No data	-0.7443217336945197	-0.976716866412147	0	-1	No data	-0.09429250000000007	1	0.5
GABRA5	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7727249999999998	1	-0.6651385705355282	-0.8135521146075794	0	-1	No data	-0.2640699999999999	1	0.5
GABRB2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9707050000000003	No data	-0.6455511564909355	-0.2859799453667586	0	No data	No data	-0.3359375	1	0.5
SCN8A	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9318199999999998	No data	-0.9578037091060637	-0.9487970238105026	0	No data	No data	-0.4217175000000001	0.75	0.5
SCN4A	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.626905	No data	-0.6547197332777662	-0.8611597120123354	0	No data	No data	-0.27832250000000014	0.75	0.5
SCN1A	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9079149999999998	No data	-0.9937486976453428	-0.9660827336174976	0	-1	No data	-0.6864100000000001	0.5	0.5
GABRG1	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7634399999999999	No data	-0.127318191289852	No data	0	-1	No data	-0.3548400000000001	1	0.5
SCN7A	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	No data	-0.15565742863096477	No data	0	No data	No data	0	0.5	0
GRIK4	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.8954000000000001	No data	-0.6172119191498229	-0.07427605519901348	0	No data	No data	-0.23117249999999992	0.5	0.5
GABRA2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8891350000000002	No data	-0.8510106272140029	-0.8873353578227341	0	-1	No data	-0.4068725000000001	1	0.5
GRIA4	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.9279400000000002	No data	-0.5892894352990206	-0.3394974170031073	0	No data	No data	-0.2876950000000001	0.75	0.5
GABRQ	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	No data	No data	No data	0	No data	No data	0	0.75	0.5
GRM3	0.3204556044831105	0.5271251361866928	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	1	0	1	1	0	0.83504	0	-0.6571160658470514	-0.23254160433628684	0	-1	No data	-0.17519999999999988	1	0.5
RBFOX1	0.3203098801396756	0.5262774999094322	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.9118400000000001	No data	-0.7087934986455511	0	0	No data	No data	-0.12468499999999985	0.5	0
SORCS3	0.31994030028499093	0.5262774999094322	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6194749999999999	No data	-0.5418837257762034	-0.12511711754295884	0	No data	No data	-0.028232500000000015	0.75	0.5
