"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"8346","Vars2","NeuN vs pSyn",0.405043496418923,0.00382742251537521,0.0100915401714905,"Vars2","NS or FC < 0.5",2.41709359265729
"8347","Vash1","NeuN vs pSyn",0.148627239015684,0.236364112590323,0.317082369302683,"Vash1","NS or FC < 0.5",0.626418462169503
"8348","Vat1l","NeuN vs pSyn",0.124176271316196,0.381326051139486,0.468554450162554,"Vat1l","NS or FC < 0.5",0.418703523916858
"8349","Vbp1","NeuN vs pSyn",0.15063315325415,0.343516875587591,0.4298678025363,"Vbp1","NS or FC < 0.5",0.464051922958011
"8350","Vcp","NeuN vs pSyn",-0.682238113163664,4.84541068724698e-08,9.39448187967307e-07,"Vcp","Enriched in NeuN FDR < 0.01",-7.31466940712792
"8351","Vcpip1","NeuN vs pSyn",0.0228522535830633,0.858810693458738,0.892700715071295,"Vcpip1","NS or FC < 0.5",0.0661025565958156
"8352","Vdac1","NeuN vs pSyn",-0.797839185089685,7.8299547475119e-09,2.04461390588931e-07,"Vdac1","Enriched in NeuN FDR < 0.01",-8.10624074789897
"8353","Vdac2","NeuN vs pSyn",-0.527636521761519,4.13269971504694e-05,0.000261763450509425,"Vdac2","Enriched in NeuN FDR < 0.01",-4.38376614972335
"8354","Vegfa","NeuN vs pSyn",0.20051618155602,0.108559854439027,0.165152093762688,"Vegfa","NS or FC < 0.5",0.964330747665654
"8355","Vegfb","NeuN vs pSyn",0.390867156473739,0.00668449107138626,0.0160666072971468,"Vegfb","NS or FC < 0.5",2.17493165247116
"8356","Vezf1","NeuN vs pSyn",0.59746090974171,2.49206173239653e-05,0.000172667007302168,"Vezf1","Enriched in pSyn FDR < 0.01",4.60344120370344
"8357","Vezt","NeuN vs pSyn",0.0593231269431475,0.646161701759905,0.718885725329484,"Vezt","NS or FC < 0.5",0.189658786348155
"8358","Vgf","NeuN vs pSyn",-0.424569266046618,0.00170330111240221,0.00521975792637278,"Vgf","NS or FC < 0.5",-2.76870856994989
"8359","Vipas39","NeuN vs pSyn",0.149008794376227,0.226328662143311,0.306019313801997,"Vipas39","NS or FC < 0.5",0.645260443736593
"8360","Vipr1","NeuN vs pSyn",0.170425288838818,0.137436193569218,0.201744274394458,"Vipr1","NS or FC < 0.5",0.861898881559808
"8361","Virma","NeuN vs pSyn",0.182153823191486,0.157801344144926,0.226081556541663,"Virma","NS or FC < 0.5",0.801889301809502
"8362","Vkorc1l1","NeuN vs pSyn",-0.0858561262190193,0.491035083054902,0.577594320453201,"Vkorc1l1","NS or FC < 0.5",-0.308887477667578
"8363","Vma21","NeuN vs pSyn",0.335706474629985,0.0152010729118446,0.0316018623466444,"Vma21","NS or FC < 0.5",1.81812575789409
"8364","Vmn1r100","NeuN vs pSyn",-0.579560684089772,0.000338550163779456,0.0014187387429255,"Vmn1r100","Enriched in NeuN FDR < 0.01",-3.47037697176909
"8365","Vmn1r101","NeuN vs pSyn",0.714580641256704,3.13378285395387e-06,3.24698716576528e-05,"Vmn1r101","Enriched in pSyn FDR < 0.01",5.50393109995321
"8366","Vmn1r104","NeuN vs pSyn",0.418792774063286,0.00271688969810012,0.00764595616092968,"Vmn1r104","NS or FC < 0.5",2.56592799296925
"8367","Vmn1r113","NeuN vs pSyn",-0.0299394704956212,0.825629646371362,0.866749092198452,"Vmn1r113","NS or FC < 0.5",-0.0832147209684039
"8368","Vmn1r117","NeuN vs pSyn",0.75662460823418,6.5509114864391e-07,8.82078767212777e-06,"Vmn1r117","Enriched in pSyn FDR < 0.01",6.18369826855932
"8369","Vmn1r125","NeuN vs pSyn",0.234963602301981,0.0746415263194427,0.120297215536241,"Vmn1r125","NS or FC < 0.5",1.12701948842911
"8370","Vmn1r189","NeuN vs pSyn",-0.0960409410321548,0.507351307709705,0.592543829518768,"Vmn1r189","NS or FC < 0.5",-0.294691215883937
"8371","Vmn1r77","NeuN vs pSyn",0.488940705489764,0.000936709025026769,0.00323515521449421,"Vmn1r77","NS or FC < 0.5",3.02839529539881
"8372","Vmn1r88","NeuN vs pSyn",0.369843815159192,0.0145131592548145,0.0304661695788218,"Vmn1r88","NS or FC < 0.5",1.83823803914138
"8373","Vmn2r33","NeuN vs pSyn",0.415372813012606,0.00526932217176644,0.0131587412443089,"Vmn2r33","NS or FC < 0.5",2.27824524740502
"8374","Vmn2r46","NeuN vs pSyn",0.0752520724487296,0.61323882897901,0.689903227471716,"Vmn2r46","NS or FC < 0.5",0.212370354343691
"8375","Vmp1","NeuN vs pSyn",-0.488073691821916,0.000847769118558617,0.00298339949791491,"Vmp1","NS or FC < 0.5",-3.07172240739961
"8376","Vopp1","NeuN vs pSyn",0.170391916908964,0.240660201831909,0.321794424086325,"Vopp1","NS or FC < 0.5",0.618595723409465
"8377","Vpreb1","NeuN vs pSyn",0.506221268952617,0.00112975978168584,0.00375409327971002,"Vpreb1","Enriched in pSyn FDR < 0.01",2.94701388977212
"8378","Vps11","NeuN vs pSyn",0.207255052281249,0.106379991271353,0.162519990046783,"Vps11","NS or FC < 0.5",0.973140049649987
"8379","Vps13a","NeuN vs pSyn",0.0663959781510336,0.598901935562979,0.676384873476439,"Vps13a","NS or FC < 0.5",0.222644283337627
"8380","Vps13b","NeuN vs pSyn",-0.326880395755061,0.011032861257045,0.0242005101863078,"Vps13b","NS or FC < 0.5",-1.95731184322611
"8381","Vps13c","NeuN vs pSyn",-0.409561325232954,0.0201479359535955,0.0403092562756279,"Vps13c","NS or FC < 0.5",-1.69576943835057
"8382","Vps13d","NeuN vs pSyn",0.141319002046628,0.201093102676253,0.277301004682531,"Vps13d","NS or FC < 0.5",0.696602825082093
"8383","Vps16","NeuN vs pSyn",0.189140213228726,0.160279188980282,0.229024588397414,"Vps16","NS or FC < 0.5",0.795122863782882
"8384","Vps18","NeuN vs pSyn",0.119085135135811,0.340549529317124,0.426868062899586,"Vps18","NS or FC < 0.5",0.467819715631313
"8385","Vps25","NeuN vs pSyn",0.256705197950461,0.0684007651384871,0.111855368873526,"Vps25","NS or FC < 0.5",1.16493904018684
"8386","Vps26a","NeuN vs pSyn",0.186052820447563,0.159096511454144,0.227766911897987,"Vps26a","NS or FC < 0.5",0.798339343124162
"8387","Vps26b","NeuN vs pSyn",-0.156970998134174,0.212867871206039,0.290215967458361,"Vps26b","NS or FC < 0.5",-0.671889882999846
"8388","Vps26c","NeuN vs pSyn",0.458541259786764,0.00148816657438843,0.00470454338684375,"Vps26c","NS or FC < 0.5",2.82734845434872
"8389","Vps29","NeuN vs pSyn",0.455234711074256,0.000607917861745013,0.00227536716863384,"Vps29","NS or FC < 0.5",3.21615509605735
"8390","Vps33a","NeuN vs pSyn",-0.0432811064637927,0.767185753914617,0.818167150772154,"Vps33a","NS or FC < 0.5",-0.115099470297396
"8391","Vps33b","NeuN vs pSyn",0.388556547126482,0.00272078180152883,0.0076484952012486,"Vps33b","NS or FC < 0.5",2.5653062859276
"8392","Vps35","NeuN vs pSyn",-0.182478061244897,0.208995597102582,0.28623241167528,"Vps35","NS or FC < 0.5",-0.679862863047772
"8393","Vps35l","NeuN vs pSyn",0.299912047350892,0.052196104621848,0.0891815062894093,"Vps35l","NS or FC < 0.5",1.28236190704298
"8394","Vps37a","NeuN vs pSyn",0.205873262351287,0.156093558548888,0.224071385683064,"Vps37a","NS or FC < 0.5",0.806615018426332
"8395","Vps37b","NeuN vs pSyn",0.712242304268683,2.41435738853634e-05,0.000169361172402375,"Vps37b","Enriched in pSyn FDR < 0.01",4.61719844244872
"8396","Vps37c","NeuN vs pSyn",0.527624143988187,0.000270128332673743,0.00118581015667204,"Vps37c","Enriched in pSyn FDR < 0.01",3.56842986202305
"8397","Vps37d","NeuN vs pSyn",0.356691799004042,0.0067763176348627,0.0162613625049096,"Vps37d","NS or FC < 0.5",2.16900624496852
"8398","Vps41","NeuN vs pSyn",-0.297908241771992,0.0122483500074132,0.0264272132938022,"Vps41","NS or FC < 0.5",-1.9119224117843
"8399","Vps45","NeuN vs pSyn",0.207673021868813,0.127539593580795,0.18934229380461,"Vps45","NS or FC < 0.5",0.894354971274584
"8400","Vps4a","NeuN vs pSyn",-0.0197183688962334,0.875716948092088,0.905793088266974,"Vps4a","NS or FC < 0.5",-0.0576362451402767
"8401","Vps4b","NeuN vs pSyn",-0.0568537255345363,0.63300175964782,0.707555474256842,"Vps4b","NS or FC < 0.5",-0.198595082708907
"8402","Vps50","NeuN vs pSyn",-0.0426677811621707,0.753175337301898,0.806887858672672,"Vps50","NS or FC < 0.5",-0.123103909379027
"8403","Vps51","NeuN vs pSyn",0.00300002166970043,0.980436825450966,0.985565571796042,"Vps51","NS or FC < 0.5",0.00858038490487186
"8404","Vps52","NeuN vs pSyn",-0.0464008382539901,0.709299127912914,0.772948693847929,"Vps52","NS or FC < 0.5",-0.149170574118538
"8405","Vps53","NeuN vs pSyn",0.220043472574672,0.0792919834286876,0.126672471440726,"Vps53","NS or FC < 0.5",1.10077071846644
"8406","Vps54","NeuN vs pSyn",0.273266164429201,0.0467890834176348,0.0815154972383977,"Vps54","NS or FC < 0.5",1.32985546240693
"8407","Vps8","NeuN vs pSyn",0.323274756226982,0.013798493286699,0.0292034169232433,"Vps8","NS or FC < 0.5",1.86016833338116
"8408","Vps9d1","NeuN vs pSyn",0.132572882483757,0.253701393892359,0.33595076855012,"Vps9d1","NS or FC < 0.5",0.595677146660425
"8409","Vsnl1","NeuN vs pSyn",-0.605703849726791,1.54685794004272e-08,3.6586024838445e-07,"Vsnl1","Enriched in NeuN FDR < 0.01",-7.8105495690986
"8410","Vstm2a","NeuN vs pSyn",-0.154404011775504,0.316733528382485,0.402600932602104,"Vstm2a","NS or FC < 0.5",-0.499305961191482
"8411","Vstm2b","NeuN vs pSyn",-0.303220416230214,0.0298536609956304,0.055832711052685,"Vstm2b","NS or FC < 0.5",-1.52500240313737
"8412","Vstm2l","NeuN vs pSyn",0.232786738277401,0.0475521985451822,0.0826629033199748,"Vstm2l","NS or FC < 0.5",1.32282939893755
"8413","Vstm5","NeuN vs pSyn",0.593625162386705,0.000136917503556662,0.000686487039197801,"Vstm5","Enriched in pSyn FDR < 0.01",3.8635410280373
"8414","Vta1","NeuN vs pSyn",0.237205698025726,0.106525954210081,0.162687964213672,"Vta1","NS or FC < 0.5",0.972544566901583
"8415","Vti1a","NeuN vs pSyn",0.496307414621642,0.000205224699128905,0.000936940453072086,"Vti1a","NS or FC < 0.5",3.68777037236199
"8416","Vti1b","NeuN vs pSyn",-0.476053844398412,0.00141179947625507,0.00450887531564673,"Vti1b","NS or FC < 0.5",-2.85022698355351
"8417","Vwa1","NeuN vs pSyn",0.313423629979299,0.0208033122974432,0.0413845363487452,"Vwa1","NS or FC < 0.5",1.68186751128838
"8418","Vwa5b2","NeuN vs pSyn",0.193426370550219,0.135273622322183,0.198990097310473,"Vwa5b2","NS or FC < 0.5",0.868786880392391
"8419","Vwa8","NeuN vs pSyn",0.0837296732305391,0.521029902021019,0.605366611231512,"Vwa8","NS or FC < 0.5",0.28313735172912
"8420","Vxn","NeuN vs pSyn",-0.893220694325106,8.89850503205079e-10,3.24408858177926e-08,"Vxn","Enriched in NeuN FDR < 0.01",-9.05068294963218
"8421","Wac","NeuN vs pSyn",-0.0564706692436026,0.655625569691177,0.726720977120636,"Wac","NS or FC < 0.5",-0.183344117091725
"8422","Wapl","NeuN vs pSyn",-0.0135188015299408,0.909954835309244,0.930310123008059,"Wapl","NS or FC < 0.5",-0.0409801629126908
"8423","Wasf1","NeuN vs pSyn",-0.694824149513667,1.09470384321642e-05,8.95045035337408e-05,"Wasf1","Enriched in NeuN FDR < 0.01",-4.96070335721965
"8424","Wasf2","NeuN vs pSyn",0.238540466919282,0.0779480912967691,0.124913267979125,"Wasf2","NS or FC < 0.5",1.10819451484884
"8425","Wasf3","NeuN vs pSyn",0.218943893610045,0.0609257752323783,0.101506191469654,"Wasf3","NS or FC < 0.5",1.21519893605375
"8426","Washc1","NeuN vs pSyn",0.459001321224005,0.00273787011176094,0.0076893554428847,"Washc1","NS or FC < 0.5",2.56258715922743
"8427","Washc2","NeuN vs pSyn",0.217179552582173,0.110781254924856,0.168143254176405,"Washc2","NS or FC < 0.5",0.955533719493965
"8428","Washc4","NeuN vs pSyn",0.0798471627398379,0.558160229877664,0.638836797180732,"Washc4","NS or FC < 0.5",0.253241111165181
"8429","Washc5","NeuN vs pSyn",0.318449224201401,0.026111902293326,0.0500575084277955,"Washc5","NS or FC < 0.5",1.58316148798555
"8430","Wasl","NeuN vs pSyn",-0.401426415920796,0.00283698008344823,0.00791847854617076,"Wasl","NS or FC < 0.5",-2.54714371308638
"8431","Wbp1","NeuN vs pSyn",0.326221858512443,0.00562672039457232,0.0138975994436744,"Wbp1","NS or FC < 0.5",2.24974466545937
"8432","Wbp11","NeuN vs pSyn",-0.38965044463575,0.0027190323348165,0.00764595616092968,"Wbp11","NS or FC < 0.5",-2.5655856277384
"8433","Wbp1l","NeuN vs pSyn",0.603077311920145,0.000176816977855211,0.000834768831665781,"Wbp1l","Enriched in pSyn FDR < 0.01",3.75247603663727
"8434","Wbp2","NeuN vs pSyn",-0.507954532707293,0.00106562249847657,0.00358580978537647,"Wbp2","Enriched in NeuN FDR < 0.01",-2.97239661882216
"8435","Wbp4","NeuN vs pSyn",0.0119969994605692,0.924536148415116,0.940779828914356,"Wbp4","NS or FC < 0.5",0.0340761037040491
"8436","Wdfy1","NeuN vs pSyn",0.19385682092075,0.12348547153775,0.184168246177546,"Wdfy1","NS or FC < 0.5",0.908384135539096
"8437","Wdfy3","NeuN vs pSyn",-0.188245888794109,0.180205621106164,0.252741041088822,"Wdfy3","NS or FC < 0.5",-0.744231666313033
"8438","Wdhd1","NeuN vs pSyn",0.0207987274147243,0.886277580175072,0.913057917546383,"Wdhd1","NS or FC < 0.5",0.052430236738106
"8439","Wdr1","NeuN vs pSyn",-0.399160564869036,0.00275638576509991,0.00772454881751788,"Wdr1","NS or FC < 0.5",-2.55966000159385
"8440","Wdr11","NeuN vs pSyn",-0.0649571339726019,0.621084491673705,0.69673434098236,"Wdr11","NS or FC < 0.5",-0.206849314844967
"8441","Wdr12","NeuN vs pSyn",0.340588724505666,0.0111583980905508,0.024422511324643,"Wdr12","NS or FC < 0.5",1.95239814862152
"8442","Wdr13","NeuN vs pSyn",0.0708296943155623,0.6315583977063,0.706116832480685,"Wdr13","NS or FC < 0.5",0.199586485759462
"8443","Wdr17","NeuN vs pSyn",0.537790571902651,9.20312598532389e-06,7.77832023174943e-05,"Wdr17","Enriched in pSyn FDR < 0.01",5.03606463269946
"8444","Wdr18","NeuN vs pSyn",0.226302920417332,0.108166879984645,0.164692915514201,"Wdr18","NS or FC < 0.5",0.965905697101952
"8445","Wdr19","NeuN vs pSyn",0.717578788188463,9.64160632645704e-08,1.71143247857641e-06,"Wdr19","Enriched in pSyn FDR < 0.01",7.01585060503905
"8446","Wdr24","NeuN vs pSyn",0.256975043197953,0.100140810529799,0.15439799029637,"Wdr24","NS or FC < 0.5",0.999388897786377
"8447","Wdr26","NeuN vs pSyn",-0.19601570489945,0.131787299560106,0.194590333637123,"Wdr26","NS or FC < 0.5",-0.880126441007053
"8448","Wdr33","NeuN vs pSyn",0.148123425462937,0.219608041528776,0.298145552999624,"Wdr33","NS or FC < 0.5",0.658351761090656
"8449","Dync2i2","NeuN vs pSyn",0.562748149759292,0.000378755531124171,0.00154984430421508,"Dync2i2","Enriched in pSyn FDR < 0.01",3.42164101626082
"8450","Wdr35","NeuN vs pSyn",0.0702144609163081,0.568184527102029,0.647847955876682,"Wdr35","NS or FC < 0.5",0.245510597233471
"8451","Wdr36","NeuN vs pSyn",0.541506626233009,0.000129561638774998,0.000659391201148066,"Wdr36","Enriched in pSyn FDR < 0.01",3.88752356740439
"8452","Wdr37","NeuN vs pSyn",0.0832614413032823,0.489914139327035,0.576939373760574,"Wdr37","NS or FC < 0.5",0.309880026265048
"8453","Wdr41","NeuN vs pSyn",0.384132137300771,0.00305106051812765,0.00842491802606458,"Wdr41","NS or FC < 0.5",2.51554917799239
"8454","Wdr44","NeuN vs pSyn",-0.0242583247322616,0.856870533101611,0.891401872950266,"Wdr44","NS or FC < 0.5",-0.067084791854016
"8455","Wdr45","NeuN vs pSyn",-0.074033406300372,0.532114594066143,0.614941013530928,"Wdr45","NS or FC < 0.5",-0.273994829713734
"8456","Wdr45b","NeuN vs pSyn",-0.0117365801479529,0.923692055099548,0.940132670702311,"Wdr45b","NS or FC < 0.5",-0.034472791833743
"8457","Wdr47","NeuN vs pSyn",-0.259861602555843,0.0277648198365483,0.0526564120955529,"Wdr47","NS or FC < 0.5",-1.55650514028062
"8458","Wdr48","NeuN vs pSyn",-0.00316128076775608,0.981973623800844,0.98640187448146,"Wdr48","NS or FC < 0.5",-0.00790017737760149
"8459","Wdr5","NeuN vs pSyn",0.598992396794155,5.03974562703296e-06,4.81842346457596e-05,"Wdr5","Enriched in pSyn FDR < 0.01",5.29759138330921
"8460","Wdr59","NeuN vs pSyn",0.564884065290898,3.50033666762441e-05,0.000228508249942099,"Wdr59","Enriched in pSyn FDR < 0.01",4.45589018254692
"8461","Wdr6","NeuN vs pSyn",0.424233364787712,0.00346961376610571,0.00933252765012357,"Wdr6","NS or FC < 0.5",2.45971886774081
"8462","Wdr61","NeuN vs pSyn",0.177959032771181,0.209795256694231,0.28697958277553,"Wdr61","NS or FC < 0.5",0.678204335088165
"8463","Wdr7","NeuN vs pSyn",-0.414111934425461,0.00478524455221734,0.0121685011340511,"Wdr7","NS or FC < 0.5",-2.32009586249224
"8464","Wdr70","NeuN vs pSyn",0.0626964513765924,0.627995904888441,0.703060398233427,"Wdr70","NS or FC < 0.5",0.202043188253491
"8465","Wdr73","NeuN vs pSyn",0.449386622741652,0.00203443252694415,0.00602066750112689,"Wdr73","NS or FC < 0.5",2.69155670918339
"8466","Wdr74","NeuN vs pSyn",0.623691553528897,5.67474023227741e-05,0.000337755454536406,"Wdr74","Enriched in pSyn FDR < 0.01",4.24605401400631
"8467","Wdr75","NeuN vs pSyn",0.6511743223863,0.000132723474795514,0.000672275500040259,"Wdr75","Enriched in pSyn FDR < 0.01",3.87705225669465
"8468","Wdr76","NeuN vs pSyn",0.61645792951609,6.78268282689427e-05,0.000391325283148083,"Wdr76","Enriched in pSyn FDR < 0.01",4.16859849102141
"8469","Wdr77","NeuN vs pSyn",-0.32550537150426,0.00817195759683974,0.0189219981772032,"Wdr77","NS or FC < 0.5",-2.08767389552788
"8470","Wdr81","NeuN vs pSyn",0.256070125958249,0.0503375295802694,0.0864802395432085,"Wdr81","NS or FC < 0.5",1.29810810217629
"8471","Wdr82","NeuN vs pSyn",-0.129446238712569,0.250853285809136,0.332960105374694,"Wdr82","NS or FC < 0.5",-0.600580205979939
"8472","Wdr83os","NeuN vs pSyn",0.0507414124929395,0.727617287320664,0.786868721165714,"Wdr83os","NS or FC < 0.5",0.138096991166027
"8473","Wdr91","NeuN vs pSyn",0.615009156399051,3.79888484946011e-06,3.8009883294432e-05,"Wdr91","Enriched in pSyn FDR < 0.01",5.42034387043633
"8474","Wdtc1","NeuN vs pSyn",0.412338110239431,0.00187697786572431,0.00563779754548509,"Wdtc1","NS or FC < 0.5",2.72654084876942
"8475","Wfdc6b","NeuN vs pSyn",0.440604363943543,0.000206593085434336,0.000942711377221832,"Wfdc6b","NS or FC < 0.5",3.68488421818893
"8476","Wfs1","NeuN vs pSyn",0.47939739319709,0.000471418407562327,0.00185588902497849,"Wfs1","NS or FC < 0.5",3.32659346350312
"8477","Whamm","NeuN vs pSyn",0.319922848461151,0.0138259870927993,0.0292479029228381,"Whamm","NS or FC < 0.5",1.85930385288745
"8478","Whrn","NeuN vs pSyn",0.429880072770738,0.00163427103142507,0.00505326446575138,"Whrn","NS or FC < 0.5",2.78667591739274
"8479","Wipf2","NeuN vs pSyn",-0.166017272470428,0.151998669514676,0.219308204897014,"Wipf2","NS or FC < 0.5",-0.818160213535249
"8480","Wipf3","NeuN vs pSyn",0.123970036695076,0.364337356083896,0.450436235935687,"Wipf3","NS or FC < 0.5",0.438496297576749
"8481","Wipi1","NeuN vs pSyn",0.482347334780152,0.00161976914882665,0.00502123762391497,"Wipi1","NS or FC < 0.5",2.7905468771455
"8482","Wipi2","NeuN vs pSyn",0.15561814963165,0.271927690870888,0.354782193071259,"Wipi2","NS or FC < 0.5",0.565546565196277
"8483","Wiz","NeuN vs pSyn",0.471352851129852,0.00150401401149534,0.00474094060957296,"Wiz","NS or FC < 0.5",2.82274811780903
"8484","Wls","NeuN vs pSyn",0.41502114660457,0.00825515580022078,0.0190560379803257,"Wls","NS or FC < 0.5",2.08327472584908
"8485","Wnk1","NeuN vs pSyn",0.3113920328219,0.0125120924801446,0.0268838895500847,"Wnk1","NS or FC < 0.5",1.90267005428838
"8486","Wnk2","NeuN vs pSyn",-0.505544635624477,0.000749018603448487,0.00268973890387801,"Wnk2","Enriched in NeuN FDR < 0.01",-3.12550739555195
"8487","Wnt4","NeuN vs pSyn",0.592452334286492,0.000198936494473731,0.000914237653901405,"Wnt4","Enriched in pSyn FDR < 0.01",3.70128553917467
"8488","Wnt9a","NeuN vs pSyn",0.538010510625038,7.53287451429698e-05,0.000429940121520362,"Wnt9a","Enriched in pSyn FDR < 0.01",4.12303926716217
"8489","Wrap73","NeuN vs pSyn",0.35663733003274,0.0144983106524838,0.0304420722159403,"Wrap73","NS or FC < 0.5",1.83868259894065
"8490","Wrn","NeuN vs pSyn",0.352466452053025,0.0191997143292178,0.0386776853878445,"Wrn","NS or FC < 0.5",1.716705233076
"8491","Wrnip1","NeuN vs pSyn",0.21809512944351,0.192212526720048,0.266765004441725,"Wrnip1","NS or FC < 0.5",0.716218312254808
"8492","Wsb2","NeuN vs pSyn",-0.556389126380897,1.13855436054287e-05,9.20110791368945e-05,"Wsb2","Enriched in NeuN FDR < 0.01",-4.94364622906272
"8493","Wscd2","NeuN vs pSyn",0.431068493323356,0.00500797102978035,0.0126517159161587,"Wscd2","NS or FC < 0.5",2.30033819210652
"8494","Wtap","NeuN vs pSyn",-0.22403382568532,0.0657836346790024,0.108239435964792,"Wtap","NS or FC < 0.5",-1.18188213454103
"8495","Wwc1","NeuN vs pSyn",0.160994365461291,0.270696452048855,0.353584277036491,"Wwc1","NS or FC < 0.5",0.567517436382068
"8496","Wwc2","NeuN vs pSyn",0.044382847311716,0.743800773343007,0.799838132248759,"Wwc2","NS or FC < 0.5",0.128543374433048
"8497","Wwp1","NeuN vs pSyn",0.46258073637948,0.000573149957646617,0.00216851334478107,"Wwp1","NS or FC < 0.5",3.24173173534845
"8498","Wwp2","NeuN vs pSyn",0.377383669024594,0.00771625270940566,0.0180752769586415,"Wwp2","NS or FC < 0.5",2.11259355753111
"8499","Wwtr1","NeuN vs pSyn",0.705487362626135,1.68403332968417e-05,0.000126372434665253,"Wwtr1","Enriched in pSyn FDR < 0.01",4.77364931737635
"8500","Xab2","NeuN vs pSyn",0.633897486949834,2.55099407358339e-05,0.000176209720602645,"Xab2","Enriched in pSyn FDR < 0.01",4.59329055033299
"8501","Xbp1","NeuN vs pSyn",-0.374214171015441,0.00628207357157498,0.0152371905286389,"Xbp1","NS or FC < 0.5",-2.20189698173218
"8502","Xiap","NeuN vs pSyn",0.155528547867637,0.266207854748841,0.348527455101548,"Xiap","NS or FC < 0.5",0.574779134346876
"8503","Xkr4","NeuN vs pSyn",-0.247731120505038,0.0714614950116392,0.116195012791008,"Xkr4","NS or FC < 0.5",-1.14592790237212
"8504","Xkr6","NeuN vs pSyn",0.277855967378753,0.0195758176558355,0.0393301117457135,"Xkr6","NS or FC < 0.5",1.70828008898899
"8505","Xpa","NeuN vs pSyn",0.592573910497471,1.96127599311397e-05,0.000142559361205026,"Xpa","Enriched in pSyn FDR < 0.01",4.70746128759052
"8506","Xpnpep1","NeuN vs pSyn",0.171046263894473,0.173820189156126,0.245308561234863,"Xpnpep1","NS or FC < 0.5",0.7598997818006
"8507","Xpo1","NeuN vs pSyn",0.029602074051467,0.838009421116245,0.876934130249956,"Xpo1","NS or FC < 0.5",0.0767510988926359
"8508","Xpo4","NeuN vs pSyn",0.674336462075191,1.79932570760509e-06,2.0194916482251e-05,"Xpo4","Enriched in pSyn FDR < 0.01",5.74489021508015
"8509","Xpo5","NeuN vs pSyn",0.241005204647403,0.103226474519107,0.158278510277483,"Xpo5","NS or FC < 0.5",0.986208904811332
"8510","Xpo6","NeuN vs pSyn",-0.258677884755259,0.052508330134462,0.0896641018266611,"Xpo6","NS or FC < 0.5",-1.27977179289025
"8511","Xpot","NeuN vs pSyn",-0.00861353423025923,0.939802702236384,0.953278296755386,"Xpot","NS or FC < 0.5",-0.0269633105743319
"8512","Xpr1","NeuN vs pSyn",-0.154340832645534,0.247085072574387,0.328876492443958,"Xpr1","NS or FC < 0.5",-0.607153491321506
"8513","Xrcc1","NeuN vs pSyn",0.302244151575639,0.016583872641122,0.0340922159983019,"Xrcc1","NS or FC < 0.5",1.78031404614516
"8514","Xrcc5","NeuN vs pSyn",0.371790100973326,0.00589420233449578,0.0144359224971996,"Xrcc5","NS or FC < 0.5",2.22957495989316
"8515","Xrn1","NeuN vs pSyn",0.404100793312063,0.00557661576654553,0.0138002529309063,"Xrn1","NS or FC < 0.5",2.25362927772785
"8516","Xrn2","NeuN vs pSyn",0.263225006217207,0.0660194298937927,0.108511105892381,"Xrn2","NS or FC < 0.5",1.18032823030939
"8517","Xxylt1","NeuN vs pSyn",0.380810565100623,0.0095093823079735,0.0214257529058705,"Xxylt1","NS or FC < 0.5",2.0218476922057
"8518","Xylt1","NeuN vs pSyn",-0.0313092661475279,0.813635869372764,0.857382794469667,"Xylt1","NS or FC < 0.5",-0.0895699136653532
"8519","Xylt2","NeuN vs pSyn",0.479035596493593,0.00103385375037812,0.00350370166341572,"Xylt2","NS or FC < 0.5",2.98554089247614
"8520","Yae1d1","NeuN vs pSyn",0.186701116835504,0.0989744926154393,0.152860605261623,"Yae1d1","NS or FC < 0.5",1.00447671594484
"8521","Yaf2","NeuN vs pSyn",-0.402460510684618,0.00423162382713514,0.0109958933788226,"Yaf2","NS or FC < 0.5",-2.37349294613843
"8522","Yap1","NeuN vs pSyn",0.390950580488233,0.000931688176625139,0.00322150886942523,"Yap1","NS or FC < 0.5",3.03072941579049
"8523","Yars","NeuN vs pSyn",-0.0744488123437605,0.60447399309447,0.681740422869621,"Yars","NS or FC < 0.5",-0.218622379498876
"8524","Yars2","NeuN vs pSyn",0.423396659060303,0.00337110074490648,0.00912605673344294,"Yars2","NS or FC < 0.5",2.47222826845109
"8525","Ybx1","NeuN vs pSyn",-0.058303096089444,0.660584969820602,0.73088234170085,"Ybx1","NS or FC < 0.5",-0.180071311961943
"8526","Ybx3","NeuN vs pSyn",0.524650926729884,0.000872891930042212,0.00305681340617496,"Ybx3","Enriched in pSyn FDR < 0.01",3.0590395215769
"8527","Yeats2","NeuN vs pSyn",0.0290207494452319,0.839493108892545,0.877872712829183,"Yeats2","NS or FC < 0.5",0.0759828644839137
"8528","Yeats4","NeuN vs pSyn",0.239134481785079,0.116395314912838,0.175301161899898,"Yeats4","NS or FC < 0.5",0.934064500342929
"8529","Yif1b","NeuN vs pSyn",0.159625393359874,0.181997195648752,0.254503120675821,"Yif1b","NS or FC < 0.5",0.739935303903142
"8530","Yipf1","NeuN vs pSyn",0.369919352989701,0.0136835149125102,0.0289804400456001,"Yipf1","NS or FC < 0.5",1.86380233017202
"8531","Yipf2","NeuN vs pSyn",0.218254534459075,0.106509532961133,0.162687964213672,"Yipf2","NS or FC < 0.5",0.972611519669998
"8532","Yipf3","NeuN vs pSyn",0.121371995223821,0.38861082543587,0.475752676946711,"Yipf3","NS or FC < 0.5",0.410485105533512
