"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"1356","CTDNEP1","NeuN vs pSyn",0.0781382160931425,0.645940927922601,0.744736986737572,"CTDNEP1","NS or FC < 0.5",0.189807196943444
"1357","SLC25A39","NeuN vs pSyn",-0.0148491443264129,0.931674894775,0.956359442649454,"SLC25A39","NS or FC < 0.5",-0.0307356069985444
"1358","TPCN1","NeuN vs pSyn",-0.0158659381788915,0.919154557242114,0.947596817952339,"TPCN1","NS or FC < 0.5",-0.0366114551931876
"1359","MAPRE2","NeuN vs pSyn",-0.693624423473129,0.0163356172151579,0.0615429889038867,"MAPRE2","Enriched in NeuN P < 0.05",-1.78686445175645
"1360","CCDC68","NeuN vs pSyn",-0.0141279026189384,0.945276165999674,0.965137737863628,"CCDC68","NS or FC < 0.5",-0.0244412921807224
"1361","PDE2A","NeuN vs pSyn",-1.07631751841732,0.000446378082564048,0.00572122410127567,"PDE2A","Enriched in NeuN FDR < 0.01",-3.35029713767078
"1362","TCHP","NeuN vs pSyn",0.639045391463313,0.00413423231796375,0.0254998971306577,"TCHP","Enriched in pSyn FDR < 0.05",2.3836051223931
"1363","RPH3A","NeuN vs pSyn",-0.520353367910759,0.000539716828880815,0.00644736728500541,"RPH3A","Enriched in NeuN FDR < 0.01",-3.26783404001126
"1364","BSDC1","NeuN vs pSyn",-0.504768773258752,0.00329162369544315,0.0218619732853333,"BSDC1","Enriched in NeuN FDR < 0.05",-2.48258981997673
"1365","C15orf61","NeuN vs pSyn",0.538368180804232,0.0146435696846918,0.0574538749499888,"C15orf61","Enriched in pSyn P < 0.05",1.83435304176194
"1366","TMEM30A","NeuN vs pSyn",-0.51698303364948,0.00781791614147066,0.038644697548152,"TMEM30A","Enriched in NeuN FDR < 0.05",-2.10690899231921
"1367","C2orf74","NeuN vs pSyn",-0.222353697568397,0.166844533862037,0.28694857743399,"C2orf74","NS or FC < 0.5",-0.777688017072964
"1368","TBC1D7","NeuN vs pSyn",0.462110945556663,0.000403167682621276,0.00527799884052602,"TBC1D7","NS or FC < 0.5",3.3945142876284
"1369","BANF1","NeuN vs pSyn",-0.0786097880028305,0.651894014369778,0.749090236151564,"BANF1","NS or FC < 0.5",-0.185823006593055
"1370","AMFR","NeuN vs pSyn",0.19958828664901,0.735785038140691,0.814977303967513,"AMFR","NS or FC < 0.5",0.133249047598942
"1371","SLITRK2","NeuN vs pSyn",0.634185037805776,1.70957521772363e-05,0.000585818981977726,"SLITRK2","Enriched in pSyn FDR < 0.01",4.76711178640078
"1372","TMX2","NeuN vs pSyn",0.327858175859081,0.0822477546643998,0.174713000214498,"TMX2","NS or FC < 0.5",1.08487594930712
"1373","COPB1","NeuN vs pSyn",-0.0276354863230745,0.85453926283736,0.899950067303066,"COPB1","NS or FC < 0.5",-0.0682679783009102
"1374","SCG5","NeuN vs pSyn",-0.386997029257113,0.324776413761958,0.457185259372603,"SCG5","NS or FC < 0.5",-0.48841551805455
"1375","TLE2","NeuN vs pSyn",0.553065136301912,0.0010131714604355,0.0103127665458056,"TLE2","Enriched in pSyn FDR < 0.05",2.99431705215226
"1376","DENND4A","NeuN vs pSyn",0.357384879733593,0.0315589800309803,0.0932779337616707,"DENND4A","NS or FC < 0.5",1.50087704139656
"1377","RUNDC3A","NeuN vs pSyn",-0.630293630529245,0.0157880643862338,0.0600323350070719,"RUNDC3A","Enriched in NeuN P < 0.05",-1.80167111115105
"1378","DOK3","NeuN vs pSyn",0.19951194039188,0.113029599664027,0.218219435849673,"DOK3","NS or FC < 0.5",0.94680781061033
"1379","IMPA1","NeuN vs pSyn",-0.580337844597361,0.0111974540388554,0.048137859358927,"IMPA1","Enriched in NeuN FDR < 0.05",-1.95088071148765
"1380","MIEF2","NeuN vs pSyn",0.461134387403685,0.00122447982402765,0.0116759988541705,"MIEF2","NS or FC < 0.5",2.91204836642791
"1381","ZFTA","NeuN vs pSyn",0.14381994106031,0.34908407429644,0.480567876496249,"ZFTA","NS or FC < 0.5",0.457069963855381
"1382","MYL12B","NeuN vs pSyn",-0.497614673708567,0.0191409186617573,0.0680204995579885,"MYL12B","NS or FC < 0.5",-1.71803722224582
"1383","NWD2","NeuN vs pSyn",0.413383792156554,0.00525129583603367,0.0298719546863264,"NWD2","NS or FC < 0.5",2.27973351468992
"1384","CCDC153","NeuN vs pSyn",0.661905622449847,0.00793818523509406,0.0390150464040251,"CCDC153","Enriched in pSyn FDR < 0.05",2.10027877118338
"1385","LRRC10B","NeuN vs pSyn",0.675081912330654,0.00114515101352612,0.0111545230660681,"LRRC10B","Enriched in pSyn FDR < 0.05",2.94113723820049
"1386","COG6","NeuN vs pSyn",0.225162925851458,0.332696390226728,0.464323481371497,"COG6","NS or FC < 0.5",0.477951911223506
"1387","SLC2A6","NeuN vs pSyn",0.226300215859662,0.14173709233438,0.256594555076405,"SLC2A6","NS or FC < 0.5",0.848516480817389
"1388","RRP12","NeuN vs pSyn",0.472117096251638,0.0262772931264259,0.0823055346614673,"RRP12","NS or FC < 0.5",1.58041937430266
"1389","CRHR1","NeuN vs pSyn",0.177623169545246,0.198002282820029,0.322870767008694,"CRHR1","NS or FC < 0.5",0.703329802615102
"1390","UBE2QL1","NeuN vs pSyn",-0.185785615618815,0.668531990078636,0.763313905040004,"UBE2QL1","NS or FC < 0.5",-0.174877806379228
"1391","SHISA7","NeuN vs pSyn",0.0976613560374902,0.648507354281778,0.747095064851001,"SHISA7","NS or FC < 0.5",0.188085094513001
"1392","FAM200B","NeuN vs pSyn",0.112148118781086,0.395285997472403,0.523043030851187,"FAM200B","NS or FC < 0.5",0.403088569740451
"1393","SHISA9","NeuN vs pSyn",0.509971835932759,0.137230534662532,0.250332943506349,"SHISA9",NA,0.862549244605923
"1394","KIAA1671","NeuN vs pSyn",0.410166624394877,0.129844309067582,0.24073957798885,"KIAA1671","NS or FC < 0.5",0.886577080264233
"1395","ANKRD65","NeuN vs pSyn",0.158854662299126,0.393913429585669,0.521719958094601,"ANKRD65","NS or FC < 0.5",0.404599212652325
"1396","LAMTOR2","NeuN vs pSyn",0.493076962993265,0.0899912432473313,0.186105958925294,"LAMTOR2","NS or FC < 0.5",1.04579974827608
"1397","FAM185A","NeuN vs pSyn",0.12355485373365,0.392627048038587,0.520577345487881,"FAM185A","NS or FC < 0.5",0.406019785201431
"1398","NGLY1","NeuN vs pSyn",0.715302108508463,0.000125077396844933,0.00233871872779713,"NGLY1","Enriched in pSyn FDR < 0.01",3.90282116602557
"1399","EXOC7","NeuN vs pSyn",-0.878491503889808,0.00081047804657508,0.00878152950442768,"EXOC7","Enriched in NeuN FDR < 0.01",-3.09125874439403
"1400","ETV3","NeuN vs pSyn",-0.939933831258655,0.00378931869257233,0.023894376887694,"ETV3","Enriched in NeuN FDR < 0.05",-2.4214388677772
"1401","MDM2","NeuN vs pSyn",0.405291061410093,0.0640057230875451,0.147630255906671,"MDM2","NS or FC < 0.5",1.19378119173149
"1402","MKLN1","NeuN vs pSyn",-0.535468131659628,0.0615466450517161,0.144083476888898,"MKLN1",NA,-1.21079561576659
"1403","OTUD1","NeuN vs pSyn",0.51624930828532,0.03967726769672,0.107994993499838,"OTUD1","Enriched in pSyn P < 0.05",1.4014582423922
"1404","TSEN2","NeuN vs pSyn",0.576533013201554,1.5284710030288e-05,0.000542639957495495,"TSEN2","Enriched in pSyn FDR < 0.01",4.81574279595918
"1405","TEF","NeuN vs pSyn",-0.0221981710155052,0.892611312101879,0.928225111278958,"TEF","NS or FC < 0.5",-0.0493376136278052
"1406","CCDC110","NeuN vs pSyn",0.540095163805842,0.000351749751384262,0.0047494499398054,"CCDC110","Enriched in pSyn FDR < 0.01",3.45376620085123
"1407","TMEM205","NeuN vs pSyn",0.129345404730948,0.455077901740588,0.579269651157436,"TMEM205","NS or FC < 0.5",0.341914253012908
"1408","MSL2","NeuN vs pSyn",0.339636715837412,0.0108174627442282,0.04693793725467,"MSL2","NS or FC < 0.5",1.96587459185413
"1409","NR1D2","NeuN vs pSyn",-0.0649400227895486,0.611910976718658,0.717818645766118,"NR1D2","NS or FC < 0.5",-0.213311756174842
"1410","ZNF880","NeuN vs pSyn",0.374926135488642,0.00236114935321669,0.0180037638182773,"ZNF880","NS or FC < 0.5",2.62687654099142
"1411","SCAF4","NeuN vs pSyn",0.158420827644505,0.174129381486451,0.295168862862626,"SCAF4","NS or FC < 0.5",0.759127942605609
"1412","TEX38","NeuN vs pSyn",0.831186096454381,0.000113272974277742,0.00217468940125637,"TEX38","Enriched in pSyn FDR < 0.01",3.94587369580395
"1413","SCRN1","NeuN vs pSyn",-0.0541880777809586,0.839440589739017,0.890372242242605,"SCRN1","NS or FC < 0.5",-0.0760100350369824
"1414","YPEL3","NeuN vs pSyn",-0.591853274453279,0.0291417400264567,0.0881889449989244,"YPEL3","Enriched in NeuN P < 0.05",-1.53548452046831
"1415","ZSCAN18","NeuN vs pSyn",-0.17084725009312,0.450534227517744,0.575695056866704,"ZSCAN18","NS or FC < 0.5",-0.34627220966289
"1416","TRIM45","NeuN vs pSyn",0.419864955973504,0.0336840558120396,0.0972536690768069,"TRIM45","NS or FC < 0.5",1.47257562172285
"1417","GPSM1","NeuN vs pSyn",0.0793399867973526,0.604357921689902,0.712066093760938,"GPSM1","NS or FC < 0.5",0.218705780954527
"1418","ZFR2","NeuN vs pSyn",0.34409246986157,0.0115833542739213,0.0491754538116979,"ZFR2","NS or FC < 0.5",1.93616566066775
"1419","RUBCN","NeuN vs pSyn",0.71856215879778,0.000448517306394862,0.00572587928029276,"RUBCN","Enriched in pSyn FDR < 0.01",3.34822079470064
"1420","APH1B","NeuN vs pSyn",0.651744539479706,0.00825826643677829,0.039895189457245,"APH1B","Enriched in pSyn FDR < 0.05",2.08311110957515
"1421","RASGRF1","NeuN vs pSyn",-0.379785151314589,0.00456782451677771,0.0271888295285848,"RASGRF1","NS or FC < 0.5",-2.34029058883817
"1422","ZNF529","NeuN vs pSyn",-1.04843455364614,1.9414614687197e-05,0.0006373477134526,"ZNF529","Enriched in NeuN FDR < 0.01",-4.71187122427244
"1423","GLG1","NeuN vs pSyn",-0.2923670123595,0.26785350447618,0.399852740779074,"GLG1","NS or FC < 0.5",-0.572102667138012
"1424","SORBS2","NeuN vs pSyn",0.0205241080676998,0.908296872022135,0.939643086465862,"SORBS2","NS or FC < 0.5",0.0417721814252538
"1425","CT47B1","NeuN vs pSyn",0.235664585657475,0.296812388573806,0.428423181286091,"CT47B1","NS or FC < 0.5",0.527517976112155
"1426","FKBP5","NeuN vs pSyn",0.464368169260738,0.0310518676784072,0.0921909264418296,"FKBP5","NS or FC < 0.5",1.50791227316752
"1427","BORCS8","NeuN vs pSyn",0.134716526688333,0.420653586490649,0.546779733626428,"BORCS8","NS or FC < 0.5",0.376075403939722
"1428","SH2B1","NeuN vs pSyn",-0.00562479304971911,0.97309898112986,0.983504622408687,"SH2B1","NS or FC < 0.5",-0.0118429821651785
"1429","SCAPER","NeuN vs pSyn",-0.0817774414575145,0.734218378636902,0.814209937423414,"SCAPER","NS or FC < 0.5",-0.134174748624333
"1430","PAFAH1B3","NeuN vs pSyn",0.189726444088826,0.228399111248749,0.35736961176105,"PAFAH1B3","NS or FC < 0.5",0.641305590358392
"1431","SEMA7A","NeuN vs pSyn",-0.141657938588376,0.397540618967807,0.524826840175304,"SEMA7A","NS or FC < 0.5",-0.400618490423036
"1432","OR56A5","NeuN vs pSyn",0.688279636825318,0.009509552287196,0.0432160282355719,"OR56A5","Enriched in pSyn FDR < 0.05",2.02183992930626
"1433","HSDL1","NeuN vs pSyn",-0.0803769418325335,0.662694324807754,0.758259130992615,"HSDL1","NS or FC < 0.5",-0.178686748611
"1434","MBOAT7","NeuN vs pSyn",0.196404091109314,0.188220376964278,0.311219017109589,"MBOAT7","NS or FC < 0.5",0.725333361120813
"1435","FAN1","NeuN vs pSyn",0.383738218009624,0.0348506843070006,0.0994527988468853,"FAN1","NS or FC < 0.5",1.45778868993795
"1436","PARP9","NeuN vs pSyn",0.976965306568989,0.00363367799910511,0.0232525680669752,"PARP9","Enriched in pSyn FDR < 0.05",2.43965356062947
"1437","PTGR1","NeuN vs pSyn",0.149726736717588,0.29413700542737,0.42568944702689,"PTGR1","NS or FC < 0.5",0.531450333391941
"1438","ZNF407","NeuN vs pSyn",0.39903333880014,0.0171077025461107,0.0632574664517319,"ZNF407","NS or FC < 0.5",1.76680830948524
"1439","PIP4K2C","NeuN vs pSyn",-0.235583207595458,0.29258587981401,0.424516051329335,"PIP4K2C","NS or FC < 0.5",-0.533746636743959
"1440","GPR85","NeuN vs pSyn",0.236973311697991,0.045680046484545,0.118448622192816,"GPR85","NS or FC < 0.5",1.34027346281888
"1441","TCF7L2","NeuN vs pSyn",0.607067746554807,4.47153223239117e-05,0.00113450291241287,"TCF7L2","Enriched in pSyn FDR < 0.01",4.34954363435166
"1442","SRP54","NeuN vs pSyn",0.52080305506207,0.00954252504302502,0.0433000438893772,"SRP54","Enriched in pSyn FDR < 0.05",2.02033669163212
"1443","P3H1","NeuN vs pSyn",0.482464460430038,0.0116605239019739,0.0494293573587372,"P3H1","NS or FC < 0.5",1.93328193648739
"1444","NACAD","NeuN vs pSyn",-0.347725804462618,0.022583706940263,0.0748814430968395,"NACAD","NS or FC < 0.5",-1.64620477049045
"1445","VSTM2B","NeuN vs pSyn",-0.11195814336539,0.514100648624863,0.633674359246553,"VSTM2B","NS or FC < 0.5",-0.288951848196726
"1446","KDM4C","NeuN vs pSyn",-0.049969289394079,0.824950836697681,0.880430135739443,"KDM4C","NS or FC < 0.5",-0.0835719326465817
"1447","RBM19","NeuN vs pSyn",0.107754613997851,0.542673688770282,0.659256553264576,"RBM19","NS or FC < 0.5",0.265461234434685
"1448","KDM5D","NeuN vs pSyn",0.314936746096363,0.393254103990376,0.521248042598431,"KDM5D","NS or FC < 0.5",0.405326736394253
"1449","ANK3","NeuN vs pSyn",-0.378082907658267,0.0789908331934211,0.169929514545894,"ANK3","NS or FC < 0.5",-1.10242330522229
"1450","SLC25A4","NeuN vs pSyn",0.0855198112503728,0.487697776711801,0.608837657862438,"SLC25A4","NS or FC < 0.5",0.311849224240292
"1451","ANXA5","NeuN vs pSyn",0.9962353871482,5.15229105481104e-05,0.00124830578485718,"ANXA5","Enriched in pSyn FDR < 0.01",4.28799961150073
"1452","ANXA6","NeuN vs pSyn",-0.369030515779335,0.227476778374649,0.356274956803765,"ANXA6","NS or FC < 0.5",-0.64306293104419
"1453","ANXA7","NeuN vs pSyn",-0.190684921563754,0.259173725918299,0.391366064400682,"ANXA7","NS or FC < 0.5",-0.586409027751549
"1454","PLA2G4C","NeuN vs pSyn",0.626907152501574,0.0236656100025298,0.0771014816786967,"PLA2G4C","Enriched in pSyn P < 0.05",1.62588229671814
"1455","RFPL2","NeuN vs pSyn",0.229052955528577,0.188056746765411,0.311112921509772,"RFPL2","NS or FC < 0.5",0.725711081117264
"1456","BIVM","NeuN vs pSyn",0.0808685625862911,0.56582078159251,0.679221848217331,"BIVM","NS or FC < 0.5",0.247321105721008
"1457","SH3YL1","NeuN vs pSyn",-0.106127618094364,0.56056526750517,0.674796622227007,"SH3YL1","NS or FC < 0.5",-0.251373814528181
"1458","SYNCRIP","NeuN vs pSyn",-0.129581663983471,0.414800150933933,0.541298148715333,"SYNCRIP","NS or FC < 0.5",-0.382161094255604
"1459","CANT1","NeuN vs pSyn",0.199192308847488,0.105999888036982,0.209683771160551,"CANT1","NS or FC < 0.5",0.974694593461143
"1460","EVI5L","NeuN vs pSyn",0.188883920404317,0.13600331381986,0.248463148293248,"EVI5L","NS or FC < 0.5",0.8664505095993
"1461","EPS15","NeuN vs pSyn",-0.288786076593734,0.248604111057793,0.379727217049917,"EPS15","NS or FC < 0.5",-0.604491693896498
"1462","RHOBTB2","NeuN vs pSyn",-0.0488261183566979,0.767349228115445,0.838484695714482,"RHOBTB2","NS or FC < 0.5",-0.115006939407643
"1463","TXNDC16","NeuN vs pSyn",0.277226201436707,0.101380897376559,0.202785371705996,"TXNDC16","NS or FC < 0.5",0.994043868922807
"1464","C15orf40","NeuN vs pSyn",0.636913384622792,0.000288101781723567,0.00417869042934975,"C15orf40","Enriched in pSyn FDR < 0.01",3.54045405588022
"1465","KCNQ5","NeuN vs pSyn",-0.591962705359315,0.127952393078062,0.238485140547916,"KCNQ5",NA,-0.892951587143907
"1466","CFAP69","NeuN vs pSyn",0.562265299264553,0.0275116328991864,0.0848431533043752,"CFAP69","Enriched in pSyn P < 0.05",1.56048363214538
"1467","MGAT4A","NeuN vs pSyn",0.356121722383321,0.0399775594854343,0.108478425728273,"MGAT4A","NS or FC < 0.5",1.39818372183271
"1468","RNF170","NeuN vs pSyn",-0.00638274725375359,0.962854337468431,0.9769925231461,"RNF170","NS or FC < 0.5",-0.0164394088448546
"1469","SPG11","NeuN vs pSyn",0.294744330164838,0.0837371976688012,0.176959124606722,"SPG11","NS or FC < 0.5",1.07708157720811
"1470","SETD6","NeuN vs pSyn",0.089820801629325,0.579931628756633,0.691432206672553,"SETD6","NS or FC < 0.5",0.236623204719812
"1471","TRAPPC9","NeuN vs pSyn",-0.376246758928769,0.00129911864757233,0.0121058716010505,"TRAPPC9","NS or FC < 0.5",-2.88635118331275
"1472","POLR3B","NeuN vs pSyn",0.497296006681486,0.000295914013713267,0.00424900906836028,"POLR3B","NS or FC < 0.5",3.52883446730226
"1473","NPTN","NeuN vs pSyn",-0.720898396176642,0.0121832644807015,0.0510415283967433,"NPTN","Enriched in NeuN P < 0.05",-1.91423632779535
"1474","RANBP3L","NeuN vs pSyn",0.533235600061554,0.0353382760501587,0.100344837341504,"RANBP3L","Enriched in pSyn P < 0.05",1.45175464102522
"1475","PLEKHD1","NeuN vs pSyn",0.38833478595533,0.0552562409377545,0.134481869922362,"PLEKHD1","NS or FC < 0.5",1.25761866331237
"1476","TNIK","NeuN vs pSyn",-0.497226250227309,0.0017927954155793,0.0151599298664334,"TNIK","NS or FC < 0.5",-2.74646926702139
"1477","SAMD4A","NeuN vs pSyn",0.31553091948839,0.132368945070569,0.243895736193652,"SAMD4A","NS or FC < 0.5",0.878213892286403
"1478","WWC1","NeuN vs pSyn",0.438374990514232,0.0343644581827664,0.0985557535278338,"WWC1","NS or FC < 0.5",1.46389049913132
"1479","FXN","NeuN vs pSyn",0.210212877273536,0.151873597827542,0.268863218314158,"FXN","NS or FC < 0.5",0.81851771866138
"1480","KIRREL3","NeuN vs pSyn",0.439795006585598,0.0171505643966875,0.0633217056205035,"KIRREL3","NS or FC < 0.5",1.76572158347347
"1481","AHCY","NeuN vs pSyn",0.10322600035807,0.467119857836559,0.590653094893358,"AHCY","NS or FC < 0.5",0.330571669930102
"1482","PDP1","NeuN vs pSyn",-0.251577631087987,0.183098941186665,0.305614980234137,"PDP1","NS or FC < 0.5",-0.737314167102554
"1483","PDCD6IP","NeuN vs pSyn",-0.164292761623506,0.521743549434562,0.64052473147112,"PDCD6IP","NS or FC < 0.5",-0.282542911620041
"1484","CAND2","NeuN vs pSyn",0.252788095498071,0.0421467827664093,0.112161039162712,"CAND2","NS or FC < 0.5",1.37523557122007
"1485","SH3D21","NeuN vs pSyn",0.222227287954869,0.268193104827399,0.400126434452811,"SH3D21","NS or FC < 0.5",0.571552391935227
"1486","APBA1","NeuN vs pSyn",0.423071282529893,0.0020715029698094,0.0165278265708077,"APBA1","NS or FC < 0.5",2.68371443973913
"1487","KIZ","NeuN vs pSyn",0.0852623874850912,0.606301355752966,0.713632761006709,"KIZ","NS or FC < 0.5",0.217311460636263
"1488","FBXL17","NeuN vs pSyn",-0.295955316404433,0.124566109165162,0.234235484243454,"FBXL17","NS or FC < 0.5",-0.904600100571141
"1489","RAB2B","NeuN vs pSyn",0.0479109342261227,0.829219592908013,0.883672124718352,"RAB2B","NS or FC < 0.5",0.0813304448906385
"1490","FAM172A","NeuN vs pSyn",0.141625619599172,0.259549235522593,0.391714324725425,"FAM172A","NS or FC < 0.5",0.585780245956037
"1491","ZNF580","NeuN vs pSyn",-0.0680574542067426,0.564705636105237,0.678195861980456,"ZNF580","NS or FC < 0.5",-0.248177877718781
"1492","LRTM2","NeuN vs pSyn",0.580965714608577,0.000956878339049359,0.00982113436057701,"LRTM2","Enriched in pSyn FDR < 0.01",3.01914327647426
"1493","APBB1","NeuN vs pSyn",-0.515166342098252,0.0621017916204219,0.144690841951027,"APBB1",NA,-1.20689587036063
"1494","PPP6R3","NeuN vs pSyn",-0.00857087215014994,0.954926578893538,0.972118924411125,"PPP6R3","NS or FC < 0.5",-0.0200300185808386
"1495","DDHD2","NeuN vs pSyn",-0.145703293816029,0.398686297376298,0.525855059612565,"DDHD2","NS or FC < 0.5",-0.399368690538072
"1496","ODR4","NeuN vs pSyn",-0.0213448649013488,0.903429231476073,0.935741187370629,"ODR4","NS or FC < 0.5",-0.0441058614574091
"1497","BRD8","NeuN vs pSyn",-0.34292704072421,0.0605698089947904,0.142874573376057,"BRD8","NS or FC < 0.5",-1.21774379587012
"1498","FAM180B","NeuN vs pSyn",0.446811045709393,0.0106192132988421,0.0462694293735262,"FAM180B","NS or FC < 0.5",1.9739076558183
"1499","MTF2","NeuN vs pSyn",0.378980493767769,0.0107119245750761,0.0466497535545465,"MTF2","NS or FC < 0.5",1.97013249394448
"1500","ANKRD33B","NeuN vs pSyn",-0.138736310106749,0.439510678393546,0.565057002221657,"ANKRD33B","NS or FC < 0.5",-0.357030568801689
"1501","ZNF605","NeuN vs pSyn",-0.111944476801833,0.304773517320133,0.436824481173537,"ZNF605","NS or FC < 0.5",-0.516022772835745
"1502","PRKAR1B","NeuN vs pSyn",-0.83187267481302,0.0111743057169283,0.0481032049405908,"PRKAR1B","Enriched in NeuN FDR < 0.05",-1.95177945098563
"1503","ACIN1","NeuN vs pSyn",-0.580236344754595,6.00206946693086e-06,0.00028679888602818,"ACIN1","Enriched in NeuN FDR < 0.01",-5.22169898243163
"1504","FXYD6","NeuN vs pSyn",-0.279458096474938,0.256060289359714,0.388486487022806,"FXYD6","NS or FC < 0.5",-0.591657768072651
"1505","L1TD1","NeuN vs pSyn",0.0635363023570569,0.629896095692529,0.732296936691412,"L1TD1","NS or FC < 0.5",0.200731083544785
"1506","TMEM41B","NeuN vs pSyn",0.239067854518839,0.288765818252894,0.42089049361009,"TMEM41B","NS or FC < 0.5",0.539454216305748
"1507","HERC6","NeuN vs pSyn",0.38771257538443,0.0607583363384939,0.143055694182148,"HERC6","NS or FC < 0.5",1.21639412633169
"1508","LDHA","NeuN vs pSyn",-0.704681703677901,0.000195100226865654,0.00327106637674755,"LDHA","Enriched in NeuN FDR < 0.01",-3.70974222560064
"1509","MKS1","NeuN vs pSyn",0.583442220753654,8.8459865625744e-05,0.00183528468827204,"MKS1","Enriched in pSyn FDR < 0.01",4.0532537246775
"1510","DAG1","NeuN vs pSyn",0.727575164986179,0.0397745683148083,0.108063954743857,"DAG1","Enriched in pSyn P < 0.05",1.40039452518268
"1511","STARD3","NeuN vs pSyn",-0.388197713946179,0.00212996026483659,0.0168071451723481,"STARD3","NS or FC < 0.5",-2.67162849840313
"1512","HES7","NeuN vs pSyn",0.359453737945076,0.145837111086823,0.261703524401787,"HES7","NS or FC < 0.5",0.836131947284224
"1513","GDPD1","NeuN vs pSyn",0.228066152591274,0.283798345234956,0.415622265854905,"GDPD1","NS or FC < 0.5",0.546990141145714
"1514","BIRC2","NeuN vs pSyn",0.516800590542867,0.0852410087281657,0.179037342141869,"BIRC2",NA,1.06935141955751
"1515","EPB41","NeuN vs pSyn",0.473601865120223,0.00669203051056497,0.0347356939585765,"EPB41","NS or FC < 0.5",2.17444208765289
