genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
PLCB3,0.0,1.0,0.0,1.0,0.0,0.0
PLCD3,0.0,1.0,0.0,0.0,0.0,0.0
PLCE1,0.0,1.0,0.0,0.0,0.0,0.0
PLCG1,0.0,1.0,1.0,1.0,0.0,0.0
PLCG2,0.0,1.0,1.0,0.0,0.0,0.0
PLCH1,0.0,1.0,0.0,0.0,0.0,0.0
PLCL1,1.0,1.0,1.0,0.0,0.0,1.0
PLCL2,1.0,1.0,0.0,1.0,0.0,1.0
PLCXD2,0.0,1.0,0.0,0.0,0.0,0.0
PLD4,0.0,0.0,0.0,0.0,0.0,1.0
PLEC,0.0,1.0,0.0,0.0,0.0,0.0
PLEK,0.0,1.0,0.0,0.0,0.0,0.0
PLEKHA1,0.0,1.0,0.0,1.0,0.0,0.0
PLEKHA3,0.0,1.0,0.0,0.0,0.0,0.0
PLEKHG1,0.0,1.0,1.0,0.0,0.0,0.0
PLEKHH2,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHM1,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHM2,0.0,1.0,0.0,1.0,0.0,0.0
PLEKHM3,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHO2,0.0,1.0,0.0,0.0,0.0,0.0
PLG,0.0,1.0,1.0,0.0,0.0,0.0
PLIN1,0.0,0.0,0.0,1.0,0.0,0.0
PLN,0.0,1.0,0.0,0.0,0.0,0.0
PLOD1,0.0,1.0,0.0,0.0,0.0,0.0
PLOD3,0.0,1.0,0.0,0.0,0.0,0.0
PLPBP,0.0,0.0,0.0,1.0,0.0,0.0
PLPP3,0.0,1.0,1.0,0.0,0.0,0.0
PLTP,0.0,1.0,1.0,0.0,0.0,0.0
PLXDC2,0.0,1.0,0.0,0.0,0.0,0.0
PLXNA2,0.0,1.0,0.0,0.0,0.0,0.0
PLXNB2,0.0,1.0,0.0,0.0,0.0,0.0
PLXNC1,1.0,0.0,0.0,0.0,0.0,0.0
PLXND1,0.0,0.0,0.0,1.0,0.0,0.0
PMAIP1,0.0,1.0,1.0,1.0,1.0,0.0
PMF1,0.0,1.0,0.0,0.0,0.0,0.0
PMF1-BGLAP,0.0,1.0,0.0,0.0,0.0,0.0
PML,0.0,0.0,0.0,1.0,0.0,0.0
PMM2,0.0,0.0,0.0,1.0,0.0,0.0
PMPCA,0.0,1.0,0.0,0.0,0.0,0.0
PMPCB,0.0,0.0,0.0,1.0,0.0,0.0
PMS2,0.0,1.0,0.0,0.0,0.0,0.0
PMVK,0.0,1.0,0.0,0.0,0.0,0.0
PNKD,0.0,1.0,0.0,1.0,0.0,0.0
PNMA2,0.0,1.0,0.0,0.0,0.0,0.0
PNO1,0.0,1.0,0.0,0.0,0.0,0.0
PNOC,0.0,0.0,0.0,1.0,0.0,0.0
PNPLA2,0.0,1.0,0.0,0.0,0.0,0.0
PNPLA3,0.0,1.0,0.0,1.0,0.0,0.0
PNPO,0.0,0.0,0.0,1.0,0.0,0.0
POC1B,0.0,1.0,1.0,0.0,0.0,0.0
POC1B-GALNT4,0.0,1.0,1.0,0.0,0.0,0.0
POC5,0.0,1.0,0.0,1.0,0.0,0.0
PODXL,0.0,1.0,0.0,1.0,0.0,0.0
POF1B,0.0,1.0,0.0,0.0,0.0,0.0
POFUT1,0.0,1.0,0.0,0.0,0.0,0.0
POLD1,0.0,1.0,0.0,0.0,0.0,0.0
POLD2,0.0,0.0,0.0,1.0,0.0,0.0
POLG,0.0,1.0,0.0,0.0,0.0,0.0
POLG2,1.0,0.0,0.0,0.0,0.0,0.0
POLI,1.0,0.0,0.0,0.0,0.0,0.0
POLK,0.0,0.0,0.0,1.0,0.0,0.0
POLR1D,0.0,0.0,0.0,1.0,0.0,0.0
POLR1F,0.0,1.0,0.0,0.0,0.0,0.0
POLR2A,0.0,1.0,0.0,0.0,0.0,0.0
POLR3A,0.0,1.0,0.0,0.0,0.0,0.0
POLR3H,1.0,1.0,0.0,0.0,0.0,0.0
POM121L2,1.0,0.0,0.0,0.0,0.0,0.0
PON1,0.0,1.0,0.0,0.0,0.0,0.0
POSTN,0.0,1.0,0.0,0.0,0.0,0.0
POT1,0.0,0.0,0.0,0.0,1.0,0.0
POU2F1,1.0,0.0,0.0,0.0,0.0,0.0
POU3F1,0.0,0.0,0.0,0.0,0.0,1.0
POU3F3,0.0,0.0,0.0,1.0,0.0,0.0
POU5F1,0.0,0.0,0.0,1.0,0.0,0.0
POU5F1B,0.0,1.0,0.0,1.0,1.0,0.0
PPA2,0.0,1.0,0.0,0.0,0.0,0.0
PPARG,0.0,0.0,0.0,1.0,0.0,0.0
PPARGC1A,0.0,1.0,0.0,0.0,0.0,0.0
PPCS,0.0,1.0,0.0,0.0,0.0,0.0
PPFIA4,0.0,1.0,0.0,0.0,0.0,0.0
PPIF,0.0,0.0,0.0,1.0,0.0,1.0
PPIP5K2,0.0,0.0,0.0,1.0,0.0,0.0
PPL,0.0,1.0,0.0,0.0,0.0,0.0
PPM1G,0.0,1.0,1.0,1.0,0.0,0.0
PPM1L,0.0,1.0,0.0,0.0,0.0,0.0
PPOX,0.0,1.0,0.0,0.0,0.0,0.0
PPP1CB,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R12A,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R13L,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R14C,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R1C,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R3A,0.0,0.0,0.0,1.0,0.0,0.0
PPP2R2A,0.0,1.0,0.0,1.0,0.0,0.0
PPP2R2B,0.0,1.0,0.0,0.0,0.0,0.0
PPP2R2C,0.0,0.0,0.0,1.0,0.0,0.0
PPP2R3A,0.0,1.0,0.0,1.0,0.0,0.0
PPP3R1,0.0,1.0,0.0,0.0,0.0,0.0
PPP4R3A,0.0,0.0,0.0,1.0,0.0,0.0
PPP5C,0.0,0.0,0.0,0.0,0.0,1.0
PPT2-EGFL8,0.0,0.0,0.0,1.0,0.0,0.0
PRAG1,0.0,1.0,0.0,0.0,0.0,0.0
PRC1,0.0,0.0,0.0,1.0,0.0,0.0
PRDM1,1.0,1.0,0.0,0.0,0.0,1.0
PRDM11,1.0,0.0,0.0,0.0,0.0,0.0
PRDM16,0.0,1.0,1.0,0.0,0.0,1.0
PRDM2,0.0,1.0,0.0,0.0,0.0,0.0
PRDM5,0.0,0.0,0.0,1.0,0.0,0.0
PRDM6,0.0,1.0,0.0,0.0,0.0,0.0
PRDM8,0.0,1.0,1.0,0.0,0.0,0.0
PRDX6,0.0,0.0,0.0,0.0,0.0,1.0
PRELP,0.0,0.0,0.0,1.0,0.0,0.0
PREX1,0.0,1.0,1.0,0.0,0.0,0.0
PREX2,0.0,1.0,0.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,1.0,0.0,0.0
PRG3,0.0,1.0,0.0,0.0,0.0,0.0
PRG4,0.0,0.0,0.0,0.0,0.0,1.0
PRICKLE1,0.0,0.0,0.0,1.0,0.0,0.0
PRICKLE3,0.0,1.0,0.0,0.0,0.0,0.0
PRIM1,0.0,0.0,0.0,1.0,0.0,0.0
PRIM2,0.0,1.0,1.0,0.0,0.0,0.0
PRIMPOL,0.0,1.0,0.0,0.0,0.0,0.0
PRKAA2,0.0,1.0,1.0,0.0,0.0,0.0
PRKACA,0.0,1.0,0.0,0.0,0.0,0.0
PRKACB,0.0,1.0,0.0,0.0,0.0,0.0
PRKAG2,0.0,1.0,1.0,0.0,0.0,0.0
PRKAG3,0.0,1.0,0.0,0.0,0.0,0.0
PRKAR1A,0.0,1.0,0.0,0.0,0.0,0.0
PRKCA,0.0,1.0,0.0,0.0,0.0,0.0
PRKCB,0.0,0.0,0.0,0.0,0.0,1.0
PRKCE,0.0,1.0,1.0,0.0,0.0,0.0
PRKCH,1.0,1.0,0.0,0.0,0.0,1.0
PRKCQ,1.0,1.0,0.0,1.0,0.0,1.0
PRKD1,0.0,0.0,0.0,1.0,0.0,0.0
PRKD2,0.0,0.0,0.0,1.0,1.0,0.0
PRKD3,0.0,1.0,0.0,0.0,0.0,0.0
PRKG1,0.0,1.0,0.0,0.0,0.0,0.0
PRKN,0.0,1.0,0.0,0.0,0.0,0.0
PRL,0.0,1.0,0.0,0.0,0.0,0.0
PRMT9,0.0,1.0,0.0,0.0,0.0,0.0
PRNP,0.0,1.0,0.0,0.0,0.0,0.0
PROC,1.0,1.0,0.0,0.0,0.0,0.0
PROCR,0.0,1.0,1.0,0.0,0.0,0.0
PROS1,1.0,1.0,0.0,0.0,0.0,0.0
PROX1,0.0,1.0,0.0,1.0,0.0,0.0
PRPF40B,0.0,1.0,0.0,0.0,0.0,0.0
PRPH2,0.0,1.0,0.0,0.0,0.0,0.0
PRR11,0.0,0.0,0.0,1.0,0.0,0.0
PRR12,0.0,0.0,0.0,0.0,0.0,1.0
PRR14L,0.0,0.0,0.0,1.0,0.0,0.0
PRR15L,0.0,0.0,0.0,1.0,0.0,0.0
PRR33,0.0,1.0,0.0,0.0,0.0,0.0
PRR5L,1.0,0.0,0.0,0.0,0.0,0.0
PRRT2,0.0,1.0,0.0,0.0,0.0,0.0
PRRX1,0.0,1.0,0.0,0.0,0.0,0.0
PRSS16,0.0,0.0,0.0,1.0,0.0,0.0
PRSS23,0.0,1.0,0.0,0.0,0.0,0.0
PRXL2B,1.0,0.0,0.0,0.0,0.0,1.0
PSAT1,0.0,1.0,0.0,1.0,0.0,0.0
PSEN1,0.0,1.0,0.0,0.0,0.0,0.0
PSEN2,0.0,1.0,0.0,0.0,0.0,0.0
PSG3,0.0,1.0,0.0,0.0,0.0,0.0
PSG8,0.0,1.0,0.0,0.0,0.0,0.0
PSMA6,0.0,1.0,0.0,0.0,0.0,0.0
PSMB7,1.0,1.0,0.0,0.0,0.0,0.0
PSMB9,0.0,0.0,0.0,1.0,0.0,1.0
PSMC3,0.0,1.0,0.0,0.0,0.0,0.0
PSMC3IP,0.0,0.0,0.0,1.0,0.0,0.0
PSMD12,0.0,1.0,0.0,0.0,0.0,0.0
PSMD3,1.0,0.0,0.0,0.0,0.0,0.0
PSMD6,0.0,0.0,0.0,1.0,0.0,0.0
PSMG1,0.0,1.0,0.0,1.0,0.0,1.0
PSORS1C1,1.0,1.0,0.0,0.0,0.0,0.0
PSPH,0.0,1.0,1.0,0.0,0.0,0.0
PSRC1,0.0,1.0,1.0,1.0,0.0,0.0
PSTPIP1,0.0,1.0,0.0,0.0,0.0,0.0
PTCD2,1.0,0.0,0.0,0.0,0.0,0.0
PTCH1,1.0,1.0,0.0,1.0,0.0,0.0
PTDSS1,0.0,1.0,0.0,1.0,0.0,0.0
PTEN,0.0,1.0,0.0,1.0,0.0,0.0
PTF1A,0.0,0.0,0.0,1.0,0.0,0.0
PTGER4,1.0,0.0,0.0,1.0,0.0,1.0
PTGES,1.0,0.0,0.0,0.0,0.0,0.0
PTGES3,0.0,1.0,0.0,0.0,0.0,0.0
PTGFRN,0.0,0.0,0.0,1.0,0.0,0.0
PTGIS,0.0,1.0,0.0,0.0,0.0,0.0
PTGS2,0.0,0.0,0.0,0.0,0.0,1.0
PTH1R,0.0,0.0,0.0,1.0,0.0,0.0
PTK2,0.0,1.0,0.0,0.0,0.0,0.0
PTK2B,0.0,1.0,0.0,0.0,0.0,0.0
PTN,0.0,1.0,0.0,0.0,0.0,0.0
PTP4A1,1.0,0.0,0.0,1.0,0.0,0.0
PTPDC1,0.0,0.0,0.0,1.0,0.0,0.0
PTPN1,0.0,1.0,0.0,0.0,0.0,0.0
PTPN11,0.0,1.0,1.0,1.0,0.0,1.0
PTPN14,0.0,1.0,0.0,0.0,0.0,0.0
PTPN2,0.0,0.0,0.0,1.0,0.0,1.0
PTPN22,0.0,1.0,0.0,1.0,0.0,1.0
PTPN9,0.0,0.0,0.0,1.0,0.0,0.0
PTPRC,1.0,0.0,0.0,1.0,0.0,1.0
PTPRD,0.0,0.0,0.0,0.0,1.0,0.0
PTPRJ,0.0,1.0,0.0,1.0,0.0,0.0
PTPRK,1.0,0.0,0.0,0.0,0.0,0.0
PTPRQ,0.0,1.0,0.0,1.0,0.0,0.0
PTPRR,1.0,0.0,0.0,1.0,0.0,0.0
PTPRT,0.0,1.0,1.0,0.0,0.0,0.0
PTTG1,1.0,0.0,0.0,0.0,0.0,0.0
PTX4,0.0,0.0,0.0,0.0,0.0,1.0
PUF60,0.0,1.0,0.0,0.0,0.0,0.0
PURG,0.0,1.0,0.0,1.0,0.0,0.0
PUS1,0.0,0.0,0.0,1.0,0.0,0.0
PUS10,0.0,0.0,0.0,0.0,0.0,1.0
PUS3,0.0,1.0,0.0,0.0,0.0,0.0
PWWP2B,0.0,1.0,0.0,0.0,0.0,0.0
PXDNL,0.0,1.0,0.0,0.0,0.0,0.0
PXK,0.0,0.0,0.0,1.0,0.0,1.0
PYGL,0.0,0.0,0.0,0.0,1.0,0.0
PYHIN1,1.0,0.0,0.0,0.0,0.0,0.0
QKI,0.0,1.0,0.0,1.0,0.0,0.0
QPCT,0.0,0.0,0.0,0.0,1.0,0.0
QPCTL,0.0,1.0,1.0,0.0,0.0,0.0
QRFPR,0.0,0.0,0.0,1.0,0.0,0.0
QSER1,0.0,0.0,0.0,1.0,0.0,0.0
R3HDM2,0.0,1.0,1.0,0.0,0.0,0.0
R3HDML,0.0,0.0,0.0,1.0,0.0,0.0
RAB11FIP2,0.0,0.0,0.0,1.0,0.0,0.0
RAB11FIP3,0.0,1.0,0.0,0.0,0.0,0.0
RAB12,0.0,1.0,1.0,1.0,0.0,0.0
RAB14,0.0,0.0,0.0,1.0,0.0,0.0
RAB1A,0.0,1.0,0.0,1.0,0.0,0.0
RAB20,0.0,1.0,0.0,0.0,0.0,0.0
RAB23,0.0,1.0,1.0,0.0,0.0,0.0
RAB28,0.0,0.0,0.0,0.0,0.0,1.0
RAB31,0.0,0.0,0.0,1.0,0.0,0.0
RAB38,0.0,1.0,0.0,0.0,0.0,0.0
RAB3C,0.0,0.0,0.0,1.0,0.0,0.0
RAB5B,1.0,0.0,0.0,1.0,0.0,1.0
RAB5C,0.0,0.0,0.0,1.0,0.0,0.0
RABEP1,0.0,0.0,0.0,0.0,0.0,1.0
RABGAP1,0.0,0.0,0.0,1.0,0.0,0.0
RAC1,0.0,1.0,0.0,0.0,0.0,0.0
RAD23B,0.0,1.0,0.0,0.0,0.0,0.0
RAD50,1.0,0.0,0.0,0.0,0.0,0.0
RAD51B,1.0,1.0,0.0,1.0,0.0,1.0
RAF1,1.0,1.0,0.0,0.0,0.0,0.0
RAI1,0.0,1.0,1.0,1.0,0.0,0.0
RALGPS1,0.0,1.0,0.0,0.0,0.0,0.0
RALY,0.0,0.0,0.0,1.0,0.0,0.0
RAMP2,0.0,0.0,0.0,1.0,0.0,0.0
RANBP17,0.0,0.0,0.0,1.0,0.0,0.0
RANBP3L,0.0,1.0,0.0,1.0,0.0,0.0
RANBP6,1.0,0.0,0.0,0.0,0.0,0.0
RANGRF,0.0,1.0,0.0,0.0,0.0,0.0
RAPGEF3,0.0,1.0,0.0,0.0,0.0,0.0
RAPGEF5,0.0,1.0,0.0,0.0,0.0,0.0
RAPGEF6,1.0,1.0,0.0,0.0,0.0,0.0
RASA1,0.0,1.0,0.0,1.0,0.0,0.0
RASA2,0.0,1.0,0.0,0.0,0.0,0.0
RASA4B,0.0,0.0,0.0,1.0,0.0,0.0
RASD1,0.0,0.0,0.0,1.0,0.0,0.0
RASEF,0.0,0.0,0.0,1.0,0.0,0.0
RASGEF1A,1.0,0.0,0.0,0.0,0.0,0.0
RASGEF1B,0.0,1.0,1.0,0.0,0.0,0.0
RASGRP1,0.0,1.0,0.0,1.0,0.0,1.0
RASGRP3,0.0,0.0,0.0,1.0,0.0,0.0
RASIP1,0.0,1.0,0.0,1.0,0.0,0.0
RASL11B,0.0,1.0,0.0,0.0,0.0,0.0
RAVER1,0.0,0.0,0.0,0.0,0.0,1.0
RBBP8,1.0,1.0,0.0,0.0,0.0,0.0
RBFOX1,0.0,1.0,0.0,0.0,0.0,1.0
RBFOX2,0.0,1.0,0.0,0.0,0.0,0.0
RBL2,0.0,0.0,0.0,1.0,0.0,0.0
RBM10,0.0,1.0,0.0,0.0,0.0,0.0
RBM15B,1.0,0.0,0.0,0.0,0.0,0.0
RBM17,1.0,0.0,0.0,1.0,0.0,0.0
RBM20,0.0,1.0,0.0,0.0,0.0,0.0
RBM23,0.0,1.0,0.0,0.0,0.0,0.0
RBM38,0.0,1.0,0.0,0.0,0.0,0.0
RBM43,0.0,0.0,0.0,1.0,0.0,0.0
RBM6,0.0,0.0,0.0,1.0,0.0,0.0
RBMS1,0.0,1.0,0.0,1.0,0.0,0.0
RBMS3,0.0,0.0,0.0,1.0,0.0,0.0
RBPJ,0.0,0.0,0.0,1.0,0.0,1.0
RBPJL,0.0,0.0,0.0,1.0,0.0,0.0
RBPMS2,0.0,1.0,1.0,0.0,0.0,0.0
RC3H2,0.0,0.0,0.0,1.0,0.0,0.0
RCAN1,0.0,0.0,0.0,0.0,0.0,1.0
RCBTB1,0.0,1.0,0.0,0.0,0.0,0.0
RCCD1,0.0,0.0,0.0,1.0,0.0,0.0
RCOR1,1.0,0.0,0.0,0.0,0.0,0.0
RCVRN,0.0,0.0,0.0,1.0,0.0,0.0
RDH14,0.0,0.0,0.0,1.0,0.0,0.0
RDX,0.0,1.0,1.0,1.0,0.0,1.0
REEP1,0.0,1.0,0.0,0.0,0.0,0.0
REEP3,0.0,1.0,0.0,1.0,0.0,0.0
REL,0.0,0.0,0.0,1.0,0.0,1.0
RELN,0.0,1.0,0.0,1.0,0.0,0.0
REP15,0.0,0.0,0.0,1.0,0.0,0.0
REPS1,0.0,0.0,0.0,1.0,0.0,0.0
RERE,1.0,1.0,0.0,1.0,0.0,0.0
RERGL,0.0,1.0,0.0,0.0,0.0,0.0
REST,0.0,1.0,1.0,0.0,0.0,0.0
REV3L,0.0,1.0,0.0,1.0,0.0,1.0
REXO1,0.0,1.0,0.0,0.0,0.0,0.0
RFLNA,0.0,1.0,1.0,1.0,0.0,0.0
RFT1,0.0,0.0,0.0,1.0,0.0,0.0
RFTN2,1.0,1.0,0.0,0.0,0.0,0.0
RFX3,0.0,0.0,0.0,1.0,0.0,0.0
RFX4,0.0,0.0,0.0,0.0,0.0,1.0
RFX6,0.0,0.0,0.0,1.0,0.0,0.0
RGL1,0.0,0.0,0.0,1.0,0.0,0.0
RGL3,0.0,1.0,1.0,0.0,0.0,0.0
RGMA,0.0,0.0,0.0,1.0,0.0,0.0
RGMB,0.0,1.0,0.0,0.0,0.0,0.0
RGP1,0.0,0.0,0.0,1.0,0.0,0.0
RGS1,0.0,0.0,0.0,1.0,0.0,0.0
RGS17,0.0,0.0,0.0,1.0,0.0,0.0
RGS19,0.0,1.0,1.0,1.0,0.0,0.0
RGS5,0.0,1.0,0.0,0.0,0.0,0.0
RGS7,0.0,1.0,0.0,0.0,0.0,0.0
RGS7BP,0.0,1.0,0.0,0.0,0.0,0.0
RHBDF1,0.0,1.0,0.0,0.0,0.0,0.0
RHO,0.0,1.0,0.0,0.0,0.0,0.0
RHOC,0.0,1.0,0.0,0.0,0.0,0.0
RHOF,0.0,1.0,1.0,0.0,0.0,0.0
RHOH,0.0,0.0,0.0,1.0,0.0,0.0
RHOU,0.0,0.0,0.0,0.0,1.0,0.0
RIC8A,0.0,1.0,1.0,0.0,0.0,0.0
RIC8B,0.0,0.0,0.0,0.0,0.0,1.0
RICTOR,0.0,0.0,0.0,1.0,0.0,0.0
RIGI,0.0,0.0,0.0,1.0,0.0,0.0
RIMKLB,0.0,1.0,0.0,0.0,0.0,0.0
RIMS1,0.0,1.0,0.0,0.0,0.0,0.0
RIN3,1.0,1.0,0.0,0.0,0.0,0.0
RING1,1.0,0.0,0.0,0.0,0.0,0.0
RIPK2,0.0,0.0,0.0,0.0,0.0,1.0
RIT1,0.0,1.0,0.0,0.0,0.0,0.0
RIT2,0.0,0.0,0.0,1.0,0.0,0.0
RLIG1,0.0,0.0,0.0,1.0,0.0,0.0
RMC1,0.0,1.0,0.0,1.0,0.0,0.0
RMI2,1.0,0.0,0.0,1.0,0.0,1.0
RNASEH2B,0.0,1.0,0.0,0.0,0.0,0.0
RNASET2,0.0,0.0,0.0,1.0,0.0,0.0
RND3,0.0,0.0,0.0,1.0,0.0,0.0
RNF10,0.0,0.0,0.0,1.0,0.0,0.0
RNF113B,0.0,1.0,1.0,0.0,0.0,0.0
RNF114,0.0,0.0,0.0,1.0,0.0,0.0
RNF123,0.0,1.0,0.0,0.0,0.0,0.0
RNF126,0.0,1.0,0.0,0.0,0.0,0.0
RNF13,0.0,1.0,0.0,0.0,0.0,0.0
RNF144A,0.0,1.0,0.0,0.0,0.0,0.0
RNF144B,0.0,1.0,0.0,0.0,0.0,0.0
RNF186,0.0,0.0,0.0,0.0,0.0,1.0
RNF19A,0.0,0.0,0.0,0.0,0.0,1.0
RNF213,0.0,1.0,1.0,0.0,0.0,0.0
RNF220,0.0,1.0,0.0,0.0,0.0,0.0
RNF32,0.0,1.0,0.0,0.0,0.0,0.0
RNF34,0.0,1.0,0.0,0.0,0.0,0.0
RNF39,1.0,1.0,0.0,0.0,0.0,0.0
RNF43,0.0,1.0,0.0,0.0,0.0,0.0
RNF44,0.0,1.0,0.0,0.0,0.0,0.0
RNF6,0.0,0.0,0.0,1.0,0.0,0.0
RNFT1,0.0,0.0,0.0,0.0,1.0,1.0
RNLS,0.0,0.0,0.0,1.0,0.0,0.0
ROBO1,0.0,1.0,0.0,0.0,0.0,0.0
ROBO2,0.0,0.0,0.0,1.0,0.0,0.0
ROBO4,0.0,1.0,0.0,0.0,0.0,0.0
RORA,1.0,1.0,0.0,1.0,0.0,0.0
RORC,1.0,0.0,0.0,0.0,0.0,1.0
ROS1,0.0,1.0,0.0,0.0,0.0,0.0
RP1,0.0,1.0,0.0,0.0,0.0,0.0
RPA2,0.0,0.0,0.0,1.0,0.0,0.0
RPAP1,0.0,0.0,0.0,1.0,0.0,0.0
RPAP2,0.0,0.0,0.0,1.0,0.0,0.0
RPAP3,0.0,1.0,0.0,0.0,0.0,0.0
RPGRIP1L,1.0,1.0,1.0,1.0,0.0,0.0
RPH3A,0.0,1.0,1.0,0.0,0.0,0.0
RPL10L,0.0,0.0,0.0,1.0,0.0,0.0
RPL13,0.0,0.0,0.0,1.0,0.0,0.0
RPL36AL,0.0,1.0,0.0,0.0,0.0,0.0
RPL3L,0.0,1.0,0.0,0.0,0.0,0.0
RPL4,0.0,1.0,0.0,0.0,0.0,0.0
RPL5,0.0,1.0,0.0,0.0,0.0,0.0
RPL6,0.0,1.0,0.0,0.0,0.0,0.0
RPLP1,0.0,0.0,0.0,0.0,1.0,1.0
RPP14,0.0,0.0,0.0,0.0,0.0,1.0
RPRD2,0.0,1.0,1.0,0.0,0.0,0.0
RPRML,0.0,1.0,0.0,0.0,0.0,0.0
RPS16,0.0,1.0,0.0,0.0,0.0,0.0
RPS2,0.0,1.0,0.0,0.0,0.0,0.0
RPS26,1.0,0.0,0.0,1.0,0.0,1.0
RPS6,0.0,1.0,0.0,0.0,0.0,0.0
RPS6KA1,0.0,0.0,0.0,1.0,0.0,0.0
RPS6KA2,0.0,1.0,0.0,0.0,0.0,0.0
RPS6KA3,0.0,1.0,0.0,0.0,0.0,0.0
RPS6KA4,0.0,0.0,0.0,1.0,0.0,0.0
RPS6KB1,0.0,0.0,0.0,0.0,1.0,1.0
RPS9,0.0,1.0,0.0,0.0,0.0,0.0
RPTOR,0.0,1.0,0.0,1.0,0.0,0.0
RRAGB,0.0,0.0,0.0,1.0,0.0,0.0
RRAGD,0.0,1.0,0.0,0.0,0.0,0.0
RRAS,0.0,1.0,0.0,0.0,0.0,0.0
RRAS2,0.0,1.0,0.0,0.0,0.0,0.0
RREB1,0.0,1.0,0.0,1.0,1.0,0.0
RRM2B,0.0,1.0,0.0,0.0,0.0,0.0
RRN3,0.0,0.0,0.0,1.0,0.0,0.0
RRP1B,0.0,1.0,0.0,0.0,0.0,0.0
RSBN1,0.0,1.0,0.0,1.0,0.0,1.0
RSPH3,0.0,0.0,0.0,0.0,0.0,1.0
RSPO3,0.0,1.0,0.0,1.0,0.0,0.0
RSRC1,0.0,1.0,0.0,0.0,0.0,0.0
RTEL1,1.0,0.0,0.0,0.0,0.0,0.0
RTEL1-TNFRSF6B,1.0,0.0,0.0,0.0,0.0,1.0
RTF1,1.0,0.0,0.0,0.0,0.0,0.0
RTKN2,0.0,1.0,0.0,0.0,0.0,1.0
RTL1,0.0,0.0,0.0,1.0,0.0,0.0
RTL4,0.0,1.0,0.0,0.0,0.0,0.0
RTN4,0.0,0.0,0.0,1.0,0.0,0.0
RTP2,1.0,0.0,0.0,1.0,0.0,0.0
RUFY3,0.0,0.0,0.0,1.0,0.0,0.0
RUFY4,0.0,0.0,0.0,1.0,0.0,0.0
RUNX1,1.0,1.0,0.0,0.0,0.0,0.0
RUNX1T1,0.0,0.0,0.0,1.0,0.0,0.0
RUNX2,0.0,0.0,0.0,1.0,0.0,0.0
RUNX3,1.0,1.0,0.0,1.0,0.0,1.0
RUVBL1,1.0,0.0,0.0,0.0,0.0,0.0
RXFP2,0.0,1.0,0.0,0.0,0.0,0.0
RYBP,1.0,0.0,0.0,0.0,0.0,0.0
RYK,0.0,1.0,0.0,0.0,0.0,0.0
RYR1,0.0,1.0,0.0,0.0,0.0,0.0
RYR2,0.0,1.0,0.0,0.0,0.0,0.0
S100A11,1.0,0.0,0.0,0.0,0.0,0.0
S1PR2,0.0,1.0,0.0,0.0,0.0,0.0
SAC3D1,0.0,1.0,0.0,0.0,0.0,0.0
SACS,0.0,1.0,0.0,1.0,0.0,0.0
SAE1,0.0,0.0,0.0,1.0,0.0,0.0
SAG,0.0,0.0,0.0,0.0,0.0,1.0
SALL1,0.0,1.0,0.0,0.0,0.0,0.0
SAMD3,0.0,1.0,1.0,0.0,0.0,0.0
SAMD8,0.0,1.0,0.0,0.0,0.0,0.0
SAMHD1,0.0,1.0,0.0,0.0,0.0,0.0
SAMM50,0.0,0.0,0.0,1.0,0.0,0.0
SARS1,0.0,1.0,0.0,0.0,0.0,0.0
SARS2,0.0,1.0,0.0,0.0,0.0,0.0
SASH1,0.0,0.0,0.0,1.0,0.0,0.0
SATB1,0.0,0.0,0.0,0.0,0.0,1.0
SAXO1,0.0,0.0,0.0,1.0,0.0,0.0
SAYSD1,0.0,1.0,1.0,0.0,0.0,0.0
SBF1,0.0,0.0,0.0,1.0,0.0,0.0
SBF2,0.0,1.0,0.0,1.0,0.0,0.0
SBNO2,1.0,0.0,0.0,1.0,0.0,1.0
SCAF8,1.0,0.0,0.0,0.0,0.0,0.0
SCAMP3,0.0,0.0,0.0,1.0,0.0,0.0
SCAND3,1.0,0.0,0.0,0.0,0.0,0.0
SCARB1,0.0,1.0,1.0,0.0,0.0,0.0
SCARF1,0.0,1.0,0.0,0.0,0.0,0.0
SCARF2,0.0,0.0,0.0,1.0,0.0,0.0
SCD5,0.0,0.0,0.0,1.0,0.0,0.0
SCFD2,0.0,1.0,0.0,0.0,0.0,0.0
SCHIP1,0.0,1.0,0.0,0.0,0.0,0.0
SCLT1,0.0,0.0,0.0,1.0,0.0,0.0
SCMH1,0.0,1.0,0.0,0.0,0.0,0.0
SCML4,0.0,1.0,1.0,0.0,0.0,0.0
SCN10A,0.0,1.0,0.0,0.0,0.0,0.0
SCN1A,0.0,1.0,0.0,1.0,0.0,0.0
SCN1B,0.0,1.0,0.0,0.0,0.0,0.0
SCN2B,0.0,1.0,0.0,0.0,0.0,0.0
SCN3B,0.0,1.0,0.0,0.0,0.0,0.0
