symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
CD2BP2	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.5454549999999998	No data	0.1593040216711814	No data	0	No data	No data	No data	-1	-1
LINC00630	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
ZNF77	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.6412794332152532	No data	0	No data	No data	0	-1	-1
TARS2	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.20613000000000029	No data	-0.08574703063138156	-0.5716940165100484	0	No data	No data	0	-1	-1
RASGRP2	0.017316458769110213	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14242129891380248	No data	No data	No data	1	0	0	0	0	0.8111649999999997	No data	-0.5637632840175036	-0.18973364124003328	0	No data	No data	0	0.5	-1
FGFR4	0.38181054875985637	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6227068933869035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10684934527617991	No data	No data	1	1	1	1	1	0	0.5074800000000004	1	-0.0514690560533444	0	0	No data	-1	-0.018079999999999964	0.5	0
PKN3	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	1	1	0	0.1619799999999998	No data	0.05094811419045642	0	0	No data	No data	0	-1	0
CTNNA3	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.6759799999999998	No data	-0.07595332360908524	-0.8391194907296253	0	No data	No data	-0.027932500000000006	0.75	0.5
SLC27A2	0.07761176948378738	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6383273374922022	No data	No data	No data	1	0	0	1	0	0.1209699999999998	No data	0.0685559491560741	No data	0	No data	No data	0	0.5	0
NLRC4	0.21858905892427136	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.71578118818348	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0	No data	0.008647634923942382	-0.5418692114809672	0	No data	No data	0	0.5	0
RPL32	0.05626858420628121	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08274613634158175	No data	No data	No data	No data	No data	No data	0.19622824059241104	No data	No data	1	0	0	1	1	0	1	No data	-0.4184205042717233	0	-1	No data	No data	0	-1	-1
TMPRSS6	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	0.5	1	0	1	1	0	0.19575999999999993	No data	-0.2321316941029381	-0.8855051329838026	0	No data	No data	0	1	0.5
LAPTM4B	0.011806023135761307	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09710005795185614	No data	No data	No data	0	0	0	0	0	0.6238950000000003	No data	0.8241300270889769	-0.2500613779891478	0	No data	No data	0	0.5	-1
MAGEA10	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	0	0.75	0.5
SNORA31	0.007761176948378739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	No data	No data	No data	No data	No data	No data	0.2692300000000003	No data	No data	No data	No data	No data	No data	-0.28846249999999996	No data	No data
STK38	0.003326218692162316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	No data	0	0	1	1	0	0.9354849999999999	No data	-0.3310064596790998	-0.8366457511168562	0	No data	No data	-0.6720424999999999	-1	-1
BCL11A	0.4226984522660446	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6612513946521403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6811092504182849	No data	No data	No data	0	0	0	0	0	0.9760500000000001	No data	-0.7253594498853928	-0.4936098114603893	0	No data	-1	-0.06287500000000001	0.5	0
QRICH1	0.07617451449334686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6265064608719761	No data	No data	No data	1	0	0	0	0	0.9677849999999999	No data	-0.7921441967076475	-0.8396370173237894	0	No data	No data	0	-1	-1
RPA1	0.014678039066115133	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11460002143977067	0.024485108535424988	No data	No data	0	0	1	1	0	0.27759500000000015	No data	-0.5854344655136487	-0.8604757369785115	-1	No data	No data	No data	-1	-1
LRRK2	0.02309874091779386	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1899783742536316	No data	No data	No data	0	0	1	1	0	0.3312249999999999	1	-0.3337153573661179	-0.8336921064117416	0	No data	No data	0	1	0
MBL3P	0.1190302403902183	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9789785355327665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
BNIP3	0.010717815785856354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08814996565368506	No data	No data	No data	0	0	0	0	0	0.5103099999999998	No data	0.5859554073765367	-0.17669807060708642	0	No data	No data	-0.0206175	0.5	-1
ACVRL1	0.009609076221802246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	0.5	1	0	1	1	1	0.43340000000000034	1	-0.26828505938737235	-0.974070128474602	0	No data	No data	0	0.5	0
TWF1	0.018679181822189306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15362917864643677	No data	No data	No data	0	0	0	0	0	0.7428550000000002	No data	-0.06991039799958321	0	0	No data	No data	-0.10714250000000014	-1	-1
DIABLO	0.01869567487026473	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15376482770501565	No data	No data	No data	0	0	0	0	0	0.24686000000000022	No data	0.457178578870598	0	0	No data	No data	No data	-1	-1
AGAP3	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.8024149999999999	No data	-0.7098353823713274	No data	0	No data	No data	-0.08068000000000008	0.5	-1
TLE4	0.008682802090135933	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06535256074324927	0.024240759550582063	No data	No data	0	0	0	0	0	0.9805950000000003	No data	-0.941550322983955	-0.8751990334571083	0	No data	No data	-0.65718	0.5	-1
GZMA	0.019721840397563226	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16220464956738875	No data	No data	No data	0	1	1	0	0	0	No data	0.6860804334236299	0	0	No data	No data	0	0.5	0
ZMYM2	0.5352122812344899	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4232296004205904	No data	No data	No data	No data	No data	No data	No data	No data	0.7599134970145264	No data	0.6598199332102094	No data	No data	No data	0	0	0	0	0	0.8039200000000001	No data	-0.7125442800583455	-0.8767428772679148	0	No data	No data	0	-1	-1
SAMHD1	0.09943383249036282	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8178055206366309	No data	No data	No data	1	0	0	0	1	0	No data	0.035215669931235594	0	0	-1	No data	No data	-1	-1
DCD	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	0	0	0	No data	No data	0.7340070848093352	No data	0	No data	No data	0	1	0.5
SYNE2	0.005121668097602029	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.037564294599965416	No data	No data	0	0	0	0	0	0	No data	-0.6648260054177954	-0.6996451021040428	0	No data	No data	0	0.5	-1
EWSR1	0.4165131289035321	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6663993347254529	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37466270374113925	No data	No data	No data	0	0	1	1	0	0.8856699999999996	No data	-0.8660137528651802	-0.8373591726967733	-1	No data	No data	0	-1	-1
DHCR7-DT	0.007513011030835569	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.061791663297467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
SERPINA6	0.020190968749991225	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16606305215425443	No data	No data	No data	0	1	0	1	0	0	No data	0.6059595749114399	-0.2546822409308924	0	No data	No data	0	1	0.5
PSTPIP1	0.015152774042072777	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12462581351038234	No data	No data	No data	1	0	0	0	0	0.3870199999999997	No data	-0.1836841008543446	-0.7538682131317561	0	No data	No data	0	0.75	0
PFKP	0.01519626780019294	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12498353315784089	No data	No data	No data	0	0	0	1	0	0.42601999999999973	No data	0.2961033548655969	No data	0	No data	No data	-0.2697700000000001	0.5	-1
DLEU2	0.050765101017341496	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4175236821097274	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
