symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ACLY	0.37265000235256285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.1010031957559247	No data	No data	1	0	0	1	1	1	0.9046300000000003	No data	-0.6554490518858096	No data	0	-1	No data	No data	-1	-1
CYP8B1	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	1	1	0	0	No data	0.335903313190248	-0.7362718257637448	0	No data	No data	0	1	0.5
APEX1	0.07984123096903614	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6566638117587441	No data	No data	0.5	0	0	1	1	0	0.7169800000000002	0	0.4241508647634924	-0.9287301418190119	0	No data	No data	0	-1	-1
TUBB2A	0.39123244576716004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6435476657938629	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	No data	-0.6755574077932902	-0.2024885471391505	0	No data	No data	-0.9887650000000001	0.75	-1
PLN	0.01616353327494912	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13293892445037184	No data	No data	No data	0	0	0	0	0	0.9038449999999998	No data	0.6546155449051885	-0.7883936156954113	0	No data	No data	No data	0.75	0
BANCR	0.015891933751442176	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13070512148649852	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
CD80	0.010201418029261871	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08390279016411245	No data	No data	1	1	0	0	0	0	0	No data	-0.010523025630339689	0	0	No data	No data	0	0.5	0.5
TFPI2	0.041754788614750744	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34341728350326106	No data	No data	No data	0	1	0	0	0	0	No data	0.3711189831214836	-0.616861984133763	0	No data	No data	0	1	0
CTF1	0.021485510122440456	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17671016344994053	No data	No data	No data	0	1	0	0	0	0	No data	0.7856845176078349	-0.31765044666930503	0	No data	No data	0	-1	-1
PANX1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.31925000000000026	No data	0.2531777453636175	-0.2954461841273101	0	No data	No data	0	-1	-1
DUOX1	0.00811022458891429	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0667035180712751	No data	No data	No data	1	0	0	1	0	0.5518999999999998	No data	0.035424046676390875	No data	0	-1	No data	-0.44552000000000014	0.5	0
TNFSF10	0.055016012251889394	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.45248581308950714	No data	No data	No data	1	1	0	1	0	0	0	-0.327672431756616	-0.7404799374577559	0	No data	No data	0	-1	-1
DGKH	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.3155749999999998	No data	-0.6610752240050011	-0.22578539780377826	0	No data	No data	-0.10450750000000006	-1	0
CCS	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	1	0.343065	No data	0.5184413419462388	-0.1613539839587136	0	No data	No data	0	-1	-1
TRPM4	0.0029361066233284643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024148362238461615	No data	No data	No data	1	0	1	1	0	0.12273500000000012	No data	0.23234007084809338	-0.4911516266845048	0	No data	No data	0	-1	-1
C1QTNF9B	0.030372072457988796	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.24979876473861512	No data	0	1	0	0	0	0.17417500000000033	No data	0.6155449051885808	-0.8138865629842412	0	No data	No data	-0.93994	0.5	0
FLYWCH1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	0.49822879766618056	0	0	No data	No data	0	-1	-1
USP9Y	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.13307000000000002	No data	-0.39039383204834344	No data	0	No data	No data	-0.7906075000000001	-1	0
H4C1	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	-1	0.5	0.5
CYP2C19	0.4386097656709829	No data	No data	0.6839221473130737	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7511522443144936	No data	No data	No data	0	0	1	1	0	No data	No data	0.8908105855386539	-0.32065966501967275	0	-1	No data	-0.785715	1	0.5
FASN	0.01325354423327639	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10900536940508374	No data	No data	No data	1	0	1	1	1	0.05416000000000025	1	-0.9373827880808502	No data	0	-1	No data	0	0.5	-1
MTTP	0.04125651767095316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33931919416681733	No data	No data	1	0	0	0	1	0	0.20581499999999978	0	-0.3932069181079392	-0.8799204436644115	0	-1	No data	No data	0.75	0.5
ELOVL2	0.003326218692162316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	No data	0	0	0	0	0	0.4256749999999997	No data	0.5198999791623256	-0.2236594674233386	0	No data	No data	0	0.5	0
SCGB1A1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0	No data	0.9419670764742654	-0.3083467862156228	0	No data	No data	0	1	0
KCNK9	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	-0.7465096895186497	0	0	No data	No data	0	1	0.5
SLC25A6	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	1	0	No data	No data	-0.16190873098562197	No data	No data	No data	No data	-0.7986574999999998	-1	-1
LINC01501	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
RBM20	0.003952451223711395	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03250741070562141	No data	No data	No data	0	0	0	0	0	0	No data	-0.7643259012294228	-0.966689836610049	0	No data	No data	0	0.5	0
KCNK10	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.6685099999999998	No data	-0.29297770368826836	No data	0	No data	No data	0	0.5	0.5
MCM6	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.792935	No data	-0.7440091685767869	-0.2968774632995319	-1	No data	No data	0	0.5	-1
VPREB3	0.15622140457522346	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5139446963008645	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.9098770577203583	0	0	No data	No data	0	0.5	0
HCFC1	0.021805211426397412	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17933958529542823	No data	No data	No data	0	0	0	0	0	0.717445	No data	-0.9966659720775162	-0.791493437874384	-1	No data	No data	0	-1	-1
DYNLL1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	1	No data	-0.18587205667847473	-0.8336325465747652	0	No data	No data	-0.8314599999999999	-1	-1
IL10	0.04607534375697401	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3789522091822811	No data	No data	0.5	0	1	0	0	0	0	No data	0.16045009376953523	-0.9605896874209293	0	-1	No data	0	0.5	0
MED23	0.007459106408558428	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06134831824496335	No data	No data	No data	0	0	1	1	0	0.8135950000000001	No data	-0.496978537195249	-0.8691169850369048	0	No data	No data	No data	-1	-1
GLO1	0.008841787379048506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0727203442709701	No data	No data	No data	1	0	1	1	0	0.5108699999999999	No data	0.5874140445926235	-0.17077894484562928	0	No data	No data	0	-1	-1
FARSA	0.03598968624919626	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2960015053570983	No data	0	0	0	0	1	0.625985	No data	-0.4629089393623672	-0.609251679583318	-1	No data	No data	0	-1	-1
PYY	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0	No data	0.7593248593456969	-0.3054443579612265	0	No data	No data	0	1	0.5
ENO4	0.10354654852842524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8516310485932672	No data	No data	No data	0	0	0	0	0	0	No data	0.6102312981871223	0	No data	No data	No data	0	0.5	0.5
SPANXB1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.4902899999999999	1	0.5
CA6	0.002751316695986113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	No data	1	0	1	1	1	0	0	No data	0.0076057511981662	-0.10247370801709815	0	No data	No data	0	1	0.5
LRRC18	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.08046000000000006	No data	0.9233173577828715	No data	0	No data	No data	0	0.75	0.5
TP53INP2	0.00201215698661671	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	No data	0	0	0	0	0	0.29545499999999975	No data	-0.4422796415919983	-0.7364454079376184	0	No data	No data	0	1	-1
